sample_id,state,measurement_col,phi,matrix_tc,fluid_tc,model,observed_tc,predicted_tc,error,abs_error,abs_pct_error
113532,dry,TC air,0.06473371285951457,2.98,0.025,Zimmerman (1989; spherical pores),2.4045750000000004,2.703115927792321,0.2985409277923208,0.2985409277923208,12.415538204976793
113532,dry,TC air,0.06473371285951457,2.98,0.025,Zimmerman (1989; thin cracks),2.4045750000000004,0.8033989376620192,-1.6011760623379812,1.6011760623379812,66.58873448896296
113532,dry,TC air,0.06473371285951457,2.98,0.025,Zimmerman (1989; needle-like pores),2.4045750000000004,2.676200899086914,0.2716258990869136,0.2716258990869136,11.296212390418829
113532,dry,TC air,0.06473371285951457,2.98,0.025,"Modified Maxwell (Eucken, 1940)",2.4045750000000004,2.703115927792321,0.2985409277923208,0.2985409277923208,12.415538204976793
113532,dry,TC air,0.06473371285951457,2.98,0.025,Ribaud (1937),2.4045750000000004,2.503593333641887,0.09901833364188661,0.09901833364188661,4.117914127938891
113532,dry,TC air,0.06473371285951457,2.98,0.025,Mendel (1997),2.4045750000000004,2.694266364877394,0.28969136487739355,0.28969136487739355,12.047507974481707
113532,dry,TC air,0.06473371285951457,2.98,0.025,Sidorov (1979),2.4045750000000004,0.34444794972268655,-2.060127050277314,2.060127050277314,85.67530853798753
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Lichtenecker (geometric mean),2.600887636781521,2.433104421812112,-0.16778321496940896,0.16778321496940896,6.45099821294214
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Roy-Adler,2.600887636781521,2.6825854053978904,0.08169776861636935,0.08169776861636935,3.141149485314428
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Krupiczka,2.600887636781521,4.107341135649542,1.5064534988680212,1.5064534988680212,57.92074511654752
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Zimmerman (1989; spherical pores),2.600887636781521,2.717134016371262,0.11624637958974082,0.11624637958974082,4.469488721688506
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Zimmerman (1989; thin cracks),2.600887636781521,1.9395119512937413,-0.6613756854877797,0.6613756854877797,25.42884498871323
113532,oil,TC oil,0.06473371285951457,2.98,0.13,Zimmerman (1989; needle-like pores),2.600887636781521,2.694103922400606,0.0932162856190848,0.0932162856190848,3.584018175211739
113532,oil,TC oil,0.06473371285951457,2.98,0.13,"Modified Maxwell (Eucken, 1940)",2.600887636781521,2.7171340163712614,0.11624637958974038,0.11624637958974038,4.46948872168849
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Lichtenecker (geometric mean),2.857375,2.686317809575235,-0.17105719042476508,0.17105719042476508,5.986515260501862
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Roy-Adler,2.857375,2.771101086248336,-0.08627391375166438,0.08627391375166438,3.0193416597983944
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Krupiczka,2.857375,3.731411420199508,0.8740364201995079,0.8740364201995079,30.588789367846637
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Zimmerman (1989; spherical pores),2.857375,2.7748557391726307,-0.08251926082736949,0.08251926082736949,2.887939483874867
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Zimmerman (1989; thin cracks),2.857375,2.650432426011175,-0.2069425739888251,0.2069425739888251,7.242401644475264
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Zimmerman (1989; needle-like pores),2.857375,2.763852458940205,-0.0935225410597953,0.0935225410597953,3.273023003973762
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,"Modified Maxwell (Eucken, 1940)",2.857375,2.7748557391726303,-0.08251926082736993,0.08251926082736993,2.8879394838748826
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Ribaud (1937),2.857375,2.5962951384323825,-0.26107986156761775,0.26107986156761775,9.137052769329113
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Mendel (1997),2.857375,2.77003778121121,-0.08733721878879042,0.08733721878879042,3.056554312569768
113532,brine_avg,TC 60,0.06473371285951457,2.98,0.6,Sidorov (1979),2.857375,2.371144487317861,-0.48623051268213935,0.48623051268213935,17.01668533819115
113536,dry,TC air,0.1502428813868614,2.98,0.025,Lichtenecker (geometric mean),1.85855,1.4530164694576617,-0.4055335305423382,0.4055335305423382,21.819888113978006
113536,dry,TC air,0.1502428813868614,2.98,0.025,Roy-Adler,1.85855,2.22207829550067,0.36352829550067,0.36352829550067,19.559780231937264
113536,dry,TC air,0.1502428813868614,2.98,0.025,Krupiczka,1.85855,1.0652256608383233,-0.7933243391616767,0.7933243391616767,42.685122227633194
113536,dry,TC air,0.1502428813868614,2.98,0.025,Zimmerman (1989; spherical pores),1.85855,2.36262695600992,0.5040769560099199,0.5040769560099199,27.122055151054308
113536,dry,TC air,0.1502428813868614,2.98,0.025,Zimmerman (1989; thin cracks),1.85855,0.3878885114650016,-1.4706614885349985,1.4706614885349985,79.12950894702851
113536,dry,TC air,0.1502428813868614,2.98,0.025,Zimmerman (1989; needle-like pores),1.85855,2.3108834348769625,0.45233343487696254,0.45233343487696254,24.337975027680855
113536,dry,TC air,0.1502428813868614,2.98,0.025,"Modified Maxwell (Eucken, 1940)",1.85855,2.36262695600992,0.5040769560099199,0.5040769560099199,27.122055151054308
113536,dry,TC air,0.1502428813868614,2.98,0.025,Ribaud (1937),1.85855,2.144871276310853,0.28632127631085313,0.28632127631085313,15.405626768763453
113536,dry,TC air,0.1502428813868614,2.98,0.025,Mendel (1997),1.85855,2.316830180849843,0.4582801808498431,0.4582801808498431,24.657941989714733
113536,dry,TC air,0.1502428813868614,2.98,0.025,Sidorov (1979),1.85855,0.15885954980871045,-1.6996904501912895,1.6996904501912895,91.452500615603
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Lichtenecker (geometric mean),2.23458197098924,1.8614224279228564,-0.37315954306638366,0.37315954306638366,16.69929982032333
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Roy-Adler,2.23458197098924,2.313681523864792,0.07909955287555182,0.07909955287555182,3.5397919567271354
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Krupiczka,2.23458197098924,1.7259470211957484,-0.5086349497934917,0.5086349497934917,22.76197321901425
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Zimmerman (1989; spherical pores),2.23458197098924,2.392714714390244,0.15813274340100403,0.15813274340100403,7.076614125325611
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Zimmerman (1989; thin cracks),2.23458197098924,1.2843803809675876,-0.9502015900216525,0.9502015900216525,42.52256584711468
113536,oil,TC oil,0.1502428813868614,2.98,0.13,Zimmerman (1989; needle-like pores),2.23458197098924,2.3482028207630057,0.11362084977376563,0.11362084977376563,5.084657947162536
113536,oil,TC oil,0.1502428813868614,2.98,0.13,"Modified Maxwell (Eucken, 1940)",2.23458197098924,2.392714714390244,0.15813274340100403,0.15813274340100403,7.076614125325611
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Lichtenecker (geometric mean),2.63095,2.342272668742799,-0.2886773312572011,0.2886773312572011,10.972360982048352
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Roy-Adler,2.63095,2.5067941140239633,-0.12415588597603655,0.12415588597603655,4.719051520402765
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Krupiczka,2.63095,2.3944035081571697,-0.23654649184283016,0.23654649184283016,8.990915518836548
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Zimmerman (1989; spherical pores),2.63095,2.517880482275748,-0.11306951772425178,0.11306951772425178,4.29766881636868
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Zimmerman (1989; thin cracks),2.63095,2.2872434733685205,-0.3437065266314794,0.3437065266314794,13.06397030089813
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Zimmerman (1989; needle-like pores),2.63095,2.496160247968207,-0.1347897520317929,0.1347897520317929,5.123235030380391
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,"Modified Maxwell (Eucken, 1940)",2.63095,2.517880482275748,-0.11306951772425178,0.11306951772425178,4.29766881636868
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Ribaud (1937),2.63095,2.3073751734754078,-0.32357482652459213,0.32357482652459213,12.29878281702777
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Mendel (1997),2.63095,2.4926908786822364,-0.13825912131776352,0.13825912131776352,5.2551025795915365
113536,brine_avg,TC 60,0.1502428813868614,2.98,0.6,Sidorov (1979),2.63095,1.8672107047787008,-0.7637392952212991,0.7637392952212991,29.029031156855854
113541,dry,TC air,0.1419265364023713,2.98,0.025,Lichtenecker (geometric mean),1.867175,1.511950477628249,-0.35522452237175095,0.35522452237175095,19.02470429240703
113541,dry,TC air,0.1419265364023713,2.98,0.025,Roy-Adler,1.867175,2.261128779488056,0.3939537794880561,0.3939537794880561,21.098921069961634
113541,dry,TC air,0.1419265364023713,2.98,0.025,Krupiczka,1.867175,1.1649606309152767,-0.7022143690847233,0.7022143690847233,37.60838534602934
113541,dry,TC air,0.1419265364023713,2.98,0.025,Zimmerman (1989; spherical pores),1.867175,2.394562362047625,0.5273873620476248,0.5273873620476248,28.245202621480303
113541,dry,TC air,0.1419265364023713,2.98,0.025,Zimmerman (1989; thin cracks),1.867175,0.4096546452699074,-1.4575203547300926,1.4575203547300926,78.06019011234044
113541,dry,TC air,0.1419265364023713,2.98,0.025,Zimmerman (1989; needle-like pores),1.867175,2.3447680835257954,0.4775930835257953,0.4775930835257953,25.578378219813104
113541,dry,TC air,0.1419265364023713,2.98,0.025,"Modified Maxwell (Eucken, 1940)",1.867175,2.3945623620476253,0.5273873620476253,0.5273873620476253,28.245202621480324
113541,dry,TC air,0.1419265364023713,2.98,0.025,Ribaud (1937),1.867175,2.1759805502218734,0.3088055502218734,0.3088055502218734,16.5386506472009
113541,dry,TC air,0.1419265364023713,2.98,0.025,Mendel (1997),1.867175,2.353538402553563,0.4863634025535628,0.4863634025535628,26.048088826894254
113541,dry,TC air,0.1419265364023713,2.98,0.025,Sidorov (1979),1.867175,0.16764443687953787,-1.6995305631204622,1.6995305631204622,91.02149306414569
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Lichtenecker (geometric mean),2.2868730488364504,1.9105457472109053,-0.37632730162554506,0.37632730162554506,16.45597694270867
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Roy-Adler,2.2868730488364504,2.348362552451494,0.061489503615043795,0.061489503615043795,2.688802670805419
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Krupiczka,2.2868730488364504,1.8301762192424582,-0.45669682959399216,0.45669682959399216,19.970362142592794
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Zimmerman (1989; spherical pores),2.2868730488364504,2.4231978691308353,0.13632482029438497,0.13632482029438497,5.961188810360346
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Zimmerman (1989; thin cracks),2.2868730488364504,1.3304529950129458,-0.9564200538235046,0.9564200538235046,41.82217523225115
113541,oil,TC oil,0.1419265364023713,2.98,0.13,Zimmerman (1989; needle-like pores),2.2868730488364504,2.3803841218691923,0.09351107303274198,0.09351107303274198,4.089036471889856
113541,oil,TC oil,0.1419265364023713,2.98,0.13,"Modified Maxwell (Eucken, 1940)",2.2868730488364504,2.423197869130835,0.13632482029438453,0.13632482029438453,5.961188810360326
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Lichtenecker (geometric mean),2.7286125,2.3737018461847934,-0.3549106538152067,0.3549106538152067,13.007000950673895
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Roy-Adler,2.7286125,2.5319183439491515,-0.1966941560508486,0.1966941560508486,7.208577841333227
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Krupiczka,2.7286125,2.4673357970755174,-0.2612767029244827,0.2612767029244827,9.575441838094733
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Zimmerman (1989; spherical pores),2.7286125,2.542207399655725,-0.18640510034427527,0.18640510034427527,6.831497706042001
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Zimmerman (1989; thin cracks),2.7286125,2.3195304713565865,-0.4090820286434136,0.4090820286434136,14.992309411593386
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Zimmerman (1989; needle-like pores),2.7286125,2.5213571302876687,-0.20725536971233138,0.20725536971233138,7.595632201799683
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,"Modified Maxwell (Eucken, 1940)",2.7286125,2.5422073996557253,-0.18640510034427482,0.18640510034427482,6.831497706041984
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Ribaud (1937),2.7286125,2.3324310353732853,-0.3961814646267148,0.3961814646267148,14.51952098829404
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Mendel (1997),2.7286125,2.5196647408017476,-0.20894775919825248,0.20894775919825248,7.6576560137525025
113541,brine_avg,TC 60,0.1419265364023713,2.98,0.6,Sidorov (1979),2.7286125,1.9066200689406685,-0.8219924310593316,0.8219924310593316,30.124923603455294
113556,dry,TC air,0.09432965948473461,2.98,0.025,Lichtenecker (geometric mean),2.1235625000000002,1.8982868178612418,-0.22527568213875848,0.22527568213875848,10.608384831562926
113556,dry,TC air,0.09432965948473461,2.98,0.025,Roy-Adler,2.1235625000000002,2.491170537692958,0.3676080376929578,0.3676080376929578,17.310912096675175
113556,dry,TC air,0.09432965948473461,2.98,0.025,Krupiczka,2.1235625000000002,2.213921568513927,0.09035906851392683,0.09035906851392683,4.255069889109778
113556,dry,TC air,0.09432965948473461,2.98,0.025,Zimmerman (1989; spherical pores),2.1235625000000002,2.582159253607847,0.4585967536078468,0.4585967536078468,21.595632509419747
113556,dry,TC air,0.09432965948473461,2.98,0.025,Zimmerman (1989; thin cracks),2.1235625000000002,0.5924134618126913,-1.531149038187309,1.531149038187309,72.10284784117769
113556,dry,TC air,0.09432965948473461,2.98,0.025,Zimmerman (1989; needle-like pores),2.1235625000000002,2.545394469974299,0.4218319699742987,0.4218319699742987,19.86435388524231
113556,dry,TC air,0.09432965948473461,2.98,0.025,"Modified Maxwell (Eucken, 1940)",2.1235625000000002,2.5821592536078475,0.45859675360784724,0.45859675360784724,21.59563250941977
113556,dry,TC air,0.09432965948473461,2.98,0.025,Ribaud (1937),2.1235625000000002,2.367664183126269,0.24410168312626856,0.24410168312626856,11.494914000707233
113556,dry,TC air,0.09432965948473461,2.98,0.025,Mendel (1997),2.1235625000000002,2.5636303015255018,0.4400678015255015,0.4400678015255015,20.72309157491251
113556,dry,TC air,0.09432965948473461,2.98,0.025,Sidorov (1979),2.1235625000000002,0.24527221849781525,-1.878290281502185,1.878290281502185,88.4499646938663
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Lichtenecker (geometric mean),2.4008624999999997,2.217696869886424,-0.18316563011357578,0.18316563011357578,7.629159525527839
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Roy-Adler,2.4008624999999997,2.5518160007234187,0.15095350072341907,0.15095350072341907,6.2874696374081855
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Krupiczka,2.4008624999999997,2.787290273615213,0.3864277736152135,0.3864277736152135,16.09537295930998
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Zimmerman (1989; spherical pores),2.4008624999999997,2.6020339603083786,0.20117146030837896,0.20117146030837896,8.379132928619569
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Zimmerman (1989; thin cracks),2.4008624999999997,1.6579177073642755,-0.7429447926357242,0.7429447926357242,30.94491219866712
113556,oil,TC oil,0.09432965948473461,2.98,0.13,Zimmerman (1989; needle-like pores),2.4008624999999997,2.5705158543693005,0.16965335436930085,0.16965335436930085,7.066350295750001
113556,oil,TC oil,0.09432965948473461,2.98,0.13,"Modified Maxwell (Eucken, 1940)",2.4008624999999997,2.6020339603083786,0.20117146030837896,0.20117146030837896,8.379132928619569
113556,brine_avg,TC 60,0.09432965948473461,2.98,0.6,Lichtenecker (geometric mean),2.8231,2.5618676422381355,-0.2612323577618647,0.2612323577618647,9.253386623281665
