state,phi_intergranular,phi_ic,phi_total,delta_lambda_percent
brine,0.05033613,0.00092437,0.05126050,-5.30795664
brine,0.05218487,0.00092437,0.05310924,-5.30024431
brine,0.05403361,0.00092437,0.05495798,-5.29255418
brine,0.05588235,0.00092437,0.05680672,-5.28488617
brine,0.05773109,0.00092437,0.05865546,-5.27724018
brine,0.05957983,0.00092437,0.06050420,-5.26961611
brine,0.06142857,0.00092437,0.06235294,-5.26201387
brine,0.06327731,0.00092437,0.06420168,-5.25443337
brine,0.06512605,0.00092437,0.06605042,-5.24687450
brine,0.06697479,0.00092437,0.06789916,-5.23933719
brine,0.06882353,0.00092437,0.06974790,-5.23182133
brine,0.07067227,0.00092437,0.07159664,-5.22432683
brine,0.07252101,0.00092437,0.07344538,-5.21685361
brine,0.07436975,0.00092437,0.07529412,-5.20940156
brine,0.07621849,0.00092437,0.07714286,-5.20197060
brine,0.07806723,0.00092437,0.07899160,-5.19456064
brine,0.07991597,0.00092437,0.08084034,-5.18717160
brine,0.08176471,0.00092437,0.08268908,-5.17980337
brine,0.08361345,0.00092437,0.08453782,-5.17245587
brine,0.08546218,0.00092437,0.08638655,-5.16512902
brine,0.08731092,0.00092437,0.08823529,-5.15782272
brine,0.08915966,0.00092437,0.09008403,-5.15053689
brine,0.09100840,0.00092437,0.09193277,-5.14327144
brine,0.09285714,0.00092437,0.09378151,-5.13602629
brine,0.09470588,0.00092437,0.09563025,-5.12880134
brine,0.09655462,0.00092437,0.09747899,-5.12159653
brine,0.09840336,0.00092437,0.09932773,-5.11441175
brine,0.10025210,0.00092437,0.10117647,-5.10724693
brine,0.10210084,0.00092437,0.10302521,-5.10010197
brine,0.10394958,0.00092437,0.10487395,-5.09297681
brine,0.10579832,0.00092437,0.10672269,-5.08587135
brine,0.10764706,0.00092437,0.10857143,-5.07878552
brine,0.10949580,0.00092437,0.11042017,-5.07171923
brine,0.11134454,0.00092437,0.11226891,-5.06467239
brine,0.11319328,0.00092437,0.11411765,-5.05764494
brine,0.11504202,0.00092437,0.11596639,-5.05063678
brine,0.11689076,0.00092437,0.11781513,-5.04364784
brine,0.11873950,0.00092437,0.11966387,-5.03667804
brine,0.12058824,0.00092437,0.12151261,-5.02972729
brine,0.12243697,0.00092437,0.12336134,-5.02279553
brine,0.12428571,0.00092437,0.12521008,-5.01588266
brine,0.12613445,0.00092437,0.12705882,-5.00898862
brine,0.12798319,0.00092437,0.12890756,-5.00211333
brine,0.12983193,0.00092437,0.13075630,-4.99525670
brine,0.13168067,0.00092437,0.13260504,-4.98841866
brine,0.13352941,0.00092437,0.13445378,-4.98159914
brine,0.13537815,0.00092437,0.13630252,-4.97479806
brine,0.13722689,0.00092437,0.13815126,-4.96801534
brine,0.13907563,0.00092437,0.14000000,-4.96125091
brine,0.14092437,0.00092437,0.14184874,-4.95450469
brine,0.14277311,0.00092437,0.14369748,-4.94777661
brine,0.14462185,0.00092437,0.14554622,-4.94106660
brine,0.14647059,0.00092437,0.14739496,-4.93437458
brine,0.14831933,0.00092437,0.14924370,-4.92770048
brine,0.15016807,0.00092437,0.15109244,-4.92104422
brine,0.15201681,0.00092437,0.15294118,-4.91440574
brine,0.15386555,0.00092437,0.15478992,-4.90778495
brine,0.15571429,0.00092437,0.15663866,-4.90118180
brine,0.15756303,0.00092437,0.15848739,-4.89459621
brine,0.15941176,0.00092437,0.16033613,-4.88802810
brine,0.16126050,0.00092437,0.16218487,-4.88147741
brine,0.16310924,0.00092437,0.16403361,-4.87494407
brine,0.16495798,0.00092437,0.16588235,-4.86842801
brine,0.16680672,0.00092437,0.16773109,-4.86192915
brine,0.16865546,0.00092437,0.16957983,-4.85544744
brine,0.17050420,0.00092437,0.17142857,-4.84898279
brine,0.17235294,0.00092437,0.17327731,-4.84253514
brine,0.17420168,0.00092437,0.17512605,-4.83610443
brine,0.17605042,0.00092437,0.17697479,-4.82969059
brine,0.17789916,0.00092437,0.17882353,-4.82329355
brine,0.17974790,0.00092437,0.18067227,-4.81691324
brine,0.18159664,0.00092437,0.18252101,-4.81054959
brine,0.18344538,0.00092437,0.18436975,-4.80420254
brine,0.18529412,0.00092437,0.18621849,-4.79787203
brine,0.18714286,0.00092437,0.18806723,-4.79155799
brine,0.18899160,0.00092437,0.18991597,-4.78526035
brine,0.19084034,0.00092437,0.19176471,-4.77897905
brine,0.19268908,0.00092437,0.19361345,-4.77271402
brine,0.19453782,0.00092437,0.19546218,-4.76646521
brine,0.19638655,0.00092437,0.19731092,-4.76023254
brine,0.19823529,0.00092437,0.19915966,-4.75401595
brine,0.20008403,0.00092437,0.20100840,-4.74781538
brine,0.20193277,0.00092437,0.20285714,-4.74163077
brine,0.20378151,0.00092437,0.20470588,-4.73546205
brine,0.20563025,0.00092437,0.20655462,-4.72930917
brine,0.20747899,0.00092437,0.20840336,-4.72317205
brine,0.20932773,0.00092437,0.21025210,-4.71705065
brine,0.21117647,0.00092437,0.21210084,-4.71094489
brine,0.21302521,0.00092437,0.21394958,-4.70485471
brine,0.21487395,0.00092437,0.21579832,-4.69878007
brine,0.21672269,0.00092437,0.21764706,-4.69272088
brine,0.21857143,0.00092437,0.21949580,-4.68667711
brine,0.22042017,0.00092437,0.22134454,-4.68064868
brine,0.22226891,0.00092437,0.22319328,-4.67463553
brine,0.22411765,0.00092437,0.22504202,-4.66863762
brine,0.22596639,0.00092437,0.22689076,-4.66265487
brine,0.22781513,0.00092437,0.22873950,-4.65668723
brine,0.22966387,0.00092437,0.23058824,-4.65073464
brine,0.23151261,0.00092437,0.23243697,-4.64479705
brine,0.23336134,0.00092437,0.23428571,-4.63887439
brine,0.23521008,0.00092437,0.23613445,-4.63296661
brine,0.23705882,0.00092437,0.23798319,-4.62707365
brine,0.23890756,0.00092437,0.23983193,-4.62119546
brine,0.24075630,0.00092437,0.24168067,-4.61533197
brine,0.24260504,0.00092437,0.24352941,-4.60948314
brine,0.24445378,0.00092437,0.24537815,-4.60364890
brine,0.24630252,0.00092437,0.24722689,-4.59782921
brine,0.24815126,0.00092437,0.24907563,-4.59202400
brine,0.25000000,0.00092437,0.25092437,-4.58623321
brine,0.03000000,0.00100840,0.03100840,-5.85551888
brine,0.03184874,0.00100840,0.03285714,-5.84691740
brine,0.03369748,0.00100840,0.03470588,-5.83834097
brine,0.03554622,0.00100840,0.03655462,-5.82978949
brine,0.03739496,0.00100840,0.03840336,-5.82126284
brine,0.03924370,0.00100840,0.04025210,-5.81276092
brine,0.04109244,0.00100840,0.04210084,-5.80428362
brine,0.04294118,0.00100840,0.04394958,-5.79583083
brine,0.04478992,0.00100840,0.04579832,-5.78740245
brine,0.04663866,0.00100840,0.04764706,-5.77899836
brine,0.04848739,0.00100840,0.04949580,-5.77061846
brine,0.05033613,0.00100840,0.05134454,-5.76226266
brine,0.05218487,0.00100840,0.05319328,-5.75393083
brine,0.05403361,0.00100840,0.05504202,-5.74562288
brine,0.05588235,0.00100840,0.05689076,-5.73733871
brine,0.05773109,0.00100840,0.05873950,-5.72907822
brine,0.05957983,0.00100840,0.06058824,-5.72084129
brine,0.06142857,0.00100840,0.06243697,-5.71262783
brine,0.06327731,0.00100840,0.06428571,-5.70443774
brine,0.06512605,0.00100840,0.06613445,-5.69627092
brine,0.06697479,0.00100840,0.06798319,-5.68812726
brine,0.06882353,0.00100840,0.06983193,-5.68000668
brine,0.07067227,0.00100840,0.07168067,-5.67190906
brine,0.07252101,0.00100840,0.07352941,-5.66383432
brine,0.07436975,0.00100840,0.07537815,-5.65578235
brine,0.07621849,0.00100840,0.07722689,-5.64775305
brine,0.07806723,0.00100840,0.07907563,-5.63974634
brine,0.07991597,0.00100840,0.08092437,-5.63176211
brine,0.08176471,0.00100840,0.08277311,-5.62380027
brine,0.08361345,0.00100840,0.08462185,-5.61586073
brine,0.08546218,0.00100840,0.08647059,-5.60794338
brine,0.08731092,0.00100840,0.08831933,-5.60004814
brine,0.08915966,0.00100840,0.09016807,-5.59217492
brine,0.09100840,0.00100840,0.09201681,-5.58432361
brine,0.09285714,0.00100840,0.09386555,-5.57649413
brine,0.09470588,0.00100840,0.09571429,-5.56868639
brine,0.09655462,0.00100840,0.09756303,-5.56090029
brine,0.09840336,0.00100840,0.09941176,-5.55313575
brine,0.10025210,0.00100840,0.10126050,-5.54539267
brine,0.10210084,0.00100840,0.10310924,-5.53767096
brine,0.10394958,0.00100840,0.10495798,-5.52997054
brine,0.10579832,0.00100840,0.10680672,-5.52229131
brine,0.10764706,0.00100840,0.10865546,-5.51463319
brine,0.10949580,0.00100840,0.11050420,-5.50699610
brine,0.11134454,0.00100840,0.11235294,-5.49937993
brine,0.11319328,0.00100840,0.11420168,-5.49178461
brine,0.11504202,0.00100840,0.11605042,-5.48421005
brine,0.11689076,0.00100840,0.11789916,-5.47665616
brine,0.11873950,0.00100840,0.11974790,-5.46912286
brine,0.12058824,0.00100840,0.12159664,-5.46161006
brine,0.12243697,0.00100840,0.12344538,-5.45411768
brine,0.12428571,0.00100840,0.12529412,-5.44664564
brine,0.12613445,0.00100840,0.12714286,-5.43919385
brine,0.12798319,0.00100840,0.12899160,-5.43176222
brine,0.12983193,0.00100840,0.13084034,-5.42435068
brine,0.13168067,0.00100840,0.13268908,-5.41695914
brine,0.13352941,0.00100840,0.13453782,-5.40958753
brine,0.13537815,0.00100840,0.13638655,-5.40223575
brine,0.13722689,0.00100840,0.13823529,-5.39490373
brine,0.13907563,0.00100840,0.14008403,-5.38759139
brine,0.14092437,0.00100840,0.14193277,-5.38029865
brine,0.14277311,0.00100840,0.14378151,-5.37302543
brine,0.14462185,0.00100840,0.14563025,-5.36577164
brine,0.14647059,0.00100840,0.14747899,-5.35853722
brine,0.14831933,0.00100840,0.14932773,-5.35132208
brine,0.15016807,0.00100840,0.15117647,-5.34412614
brine,0.15201681,0.00100840,0.15302521,-5.33694933
brine,0.15386555,0.00100840,0.15487395,-5.32979157
brine,0.15571429,0.00100840,0.15672269,-5.32265278
brine,0.15756303,0.00100840,0.15857143,-5.31553289
brine,0.15941176,0.00100840,0.16042017,-5.30843182
brine,0.16126050,0.00100840,0.16226891,-5.30134949
brine,0.16310924,0.00100840,0.16411765,-5.29428583
brine,0.16495798,0.00100840,0.16596639,-5.28724077
brine,0.16680672,0.00100840,0.16781513,-5.28021423
brine,0.16865546,0.00100840,0.16966387,-5.27320614
brine,0.17050420,0.00100840,0.17151261,-5.26621642
brine,0.17235294,0.00100840,0.17336134,-5.25924500
brine,0.17420168,0.00100840,0.17521008,-5.25229181
brine,0.17605042,0.00100840,0.17705882,-5.24535677
brine,0.17789916,0.00100840,0.17890756,-5.23843981
brine,0.17974790,0.00100840,0.18075630,-5.23154087
brine,0.18159664,0.00100840,0.18260504,-5.22465987
brine,0.18344538,0.00100840,0.18445378,-5.21779673
brine,0.18529412,0.00100840,0.18630252,-5.21095140
brine,0.18714286,0.00100840,0.18815126,-5.20412379
brine,0.18899160,0.00100840,0.19000000,-5.19731384
brine,0.19084034,0.00100840,0.19184874,-5.19052148
brine,0.19268908,0.00100840,0.19369748,-5.18374665
brine,0.19453782,0.00100840,0.19554622,-5.17698926
brine,0.19638655,0.00100840,0.19739496,-5.17024925
brine,0.19823529,0.00100840,0.19924370,-5.16352656
brine,0.20008403,0.00100840,0.20109244,-5.15682112
brine,0.20193277,0.00100840,0.20294118,-5.15013285
brine,0.20378151,0.00100840,0.20478992,-5.14346170
brine,0.20563025,0.00100840,0.20663866,-5.13680760
brine,0.20747899,0.00100840,0.20848739,-5.13017047
brine,0.20932773,0.00100840,0.21033613,-5.12355026
brine,0.21117647,0.00100840,0.21218487,-5.11694689
brine,0.21302521,0.00100840,0.21403361,-5.11036031
brine,0.21487395,0.00100840,0.21588235,-5.10379045
brine,0.21672269,0.00100840,0.21773109,-5.09723724
brine,0.21857143,0.00100840,0.21957983,-5.09070061
brine,0.22042017,0.00100840,0.22142857,-5.08418052
brine,0.22226891,0.00100840,0.22327731,-5.07767688
brine,0.22411765,0.00100840,0.22512605,-5.07118964
brine,0.22596639,0.00100840,0.22697479,-5.06471873
brine,0.22781513,0.00100840,0.22882353,-5.05826410
brine,0.22966387,0.00100840,0.23067227,-5.05182567
brine,0.23151261,0.00100840,0.23252101,-5.04540339
brine,0.23336134,0.00100840,0.23436975,-5.03899720
brine,0.23521008,0.00100840,0.23621849,-5.03260703
brine,0.23705882,0.00100840,0.23806723,-5.02623282
brine,0.23890756,0.00100840,0.23991597,-5.01987452
brine,0.24075630,0.00100840,0.24176471,-5.01353205
brine,0.24260504,0.00100840,0.24361345,-5.00720537
brine,0.24445378,0.00100840,0.24546218,-5.00089441
brine,0.24630252,0.00100840,0.24731092,-4.99459910
brine,0.24815126,0.00100840,0.24915966,-4.98831940
brine,0.25000000,0.00100840,0.25100840,-4.98205524
brine,0.03000000,0.00109244,0.03109244,-6.31220310
brine,0.03184874,0.00109244,0.03294118,-6.30297625
brine,0.03369748,0.00109244,0.03478992,-6.29377614
brine,0.03554622,0.00109244,0.03663866,-6.28460266
brine,0.03739496,0.00109244,0.03848739,-6.27545569
brine,0.03924370,0.00109244,0.04033613,-6.26633512
brine,0.04109244,0.00109244,0.04218487,-6.25724083
brine,0.04294118,0.00109244,0.04403361,-6.24817270
brine,0.04478992,0.00109244,0.04588235,-6.23913063
brine,0.04663866,0.00109244,0.04773109,-6.23011450
brine,0.04848739,0.00109244,0.04957983,-6.22112419
brine,0.05033613,0.00109244,0.05142857,-6.21215960
brine,0.05218487,0.00109244,0.05327731,-6.20322061
brine,0.05403361,0.00109244,0.05512605,-6.19430712
brine,0.05588235,0.00109244,0.05697479,-6.18541901
brine,0.05773109,0.00109244,0.05882353,-6.17655617
brine,0.05957983,0.00109244,0.06067227,-6.16771850
brine,0.06142857,0.00109244,0.06252101,-6.15890590
brine,0.06327731,0.00109244,0.06436975,-6.15011824
brine,0.06512605,0.00109244,0.06621849,-6.14135542
brine,0.06697479,0.00109244,0.06806723,-6.13261735
brine,0.06882353,0.00109244,0.06991597,-6.12390391
brine,0.07067227,0.00109244,0.07176471,-6.11521499
brine,0.07252101,0.00109244,0.07361345,-6.10655051
brine,0.07436975,0.00109244,0.07546218,-6.09791034
brine,0.07621849,0.00109244,0.07731092,-6.08929438
brine,0.07806723,0.00109244,0.07915966,-6.08070254
brine,0.07991597,0.00109244,0.08100840,-6.07213472
brine,0.08176471,0.00109244,0.08285714,-6.06359080
brine,0.08361345,0.00109244,0.08470588,-6.05507070
brine,0.08546218,0.00109244,0.08655462,-6.04657430
brine,0.08731092,0.00109244,0.08840336,-6.03810151
brine,0.08915966,0.00109244,0.09025210,-6.02965224
brine,0.09100840,0.00109244,0.09210084,-6.02122638
brine,0.09285714,0.00109244,0.09394958,-6.01282383
brine,0.09470588,0.00109244,0.09579832,-6.00444449
brine,0.09655462,0.00109244,0.09764706,-5.99608828
brine,0.09840336,0.00109244,0.09949580,-5.98775509
brine,0.10025210,0.00109244,0.10134454,-5.97944483
brine,0.10210084,0.00109244,0.10319328,-5.97115739
brine,0.10394958,0.00109244,0.10504202,-5.96289270
brine,0.10579832,0.00109244,0.10689076,-5.95465065
brine,0.10764706,0.00109244,0.10873950,-5.94643114
brine,0.10949580,0.00109244,0.11058824,-5.93823409
brine,0.11134454,0.00109244,0.11243697,-5.93005940
brine,0.11319328,0.00109244,0.11428571,-5.92190699
brine,0.11504202,0.00109244,0.11613445,-5.91377674
brine,0.11689076,0.00109244,0.11798319,-5.90566859
brine,0.11873950,0.00109244,0.11983193,-5.89758243
brine,0.12058824,0.00109244,0.12168067,-5.88951818
brine,0.12243697,0.00109244,0.12352941,-5.88147574
brine,0.12428571,0.00109244,0.12537815,-5.87345503
brine,0.12613445,0.00109244,0.12722689,-5.86545596
brine,0.12798319,0.00109244,0.12907563,-5.85747843
brine,0.12983193,0.00109244,0.13092437,-5.84952237
brine,0.13168067,0.00109244,0.13277311,-5.84158768
brine,0.13352941,0.00109244,0.13462185,-5.83367428
brine,0.13537815,0.00109244,0.13647059,-5.82578207
brine,0.13722689,0.00109244,0.13831933,-5.81791098
brine,0.13907563,0.00109244,0.14016807,-5.81006092
brine,0.14092437,0.00109244,0.14201681,-5.80223180
brine,0.14277311,0.00109244,0.14386555,-5.79442353
brine,0.14462185,0.00109244,0.14571429,-5.78663605
brine,0.14647059,0.00109244,0.14756303,-5.77886925
brine,0.14831933,0.00109244,0.14941176,-5.77112306
brine,0.15016807,0.00109244,0.15126050,-5.76339739
brine,0.15201681,0.00109244,0.15310924,-5.75569216
brine,0.15386555,0.00109244,0.15495798,-5.74800729
brine,0.15571429,0.00109244,0.15680672,-5.74034270
brine,0.15756303,0.00109244,0.15865546,-5.73269831
brine,0.15941176,0.00109244,0.16050420,-5.72507403
brine,0.16126050,0.00109244,0.16235294,-5.71746979
brine,0.16310924,0.00109244,0.16420168,-5.70988550
brine,0.16495798,0.00109244,0.16605042,-5.70232109
brine,0.16680672,0.00109244,0.16789916,-5.69477648
brine,0.16865546,0.00109244,0.16974790,-5.68725158
brine,0.17050420,0.00109244,0.17159664,-5.67974632
brine,0.17235294,0.00109244,0.17344538,-5.67226063
brine,0.17420168,0.00109244,0.17529412,-5.66479441
brine,0.17605042,0.00109244,0.17714286,-5.65734761
brine,0.17789916,0.00109244,0.17899160,-5.64992014
brine,0.17974790,0.00109244,0.18084034,-5.64251192
brine,0.18159664,0.00109244,0.18268908,-5.63512287
brine,0.18344538,0.00109244,0.18453782,-5.62775294
brine,0.18529412,0.00109244,0.18638655,-5.62040203
brine,0.18714286,0.00109244,0.18823529,-5.61307007
brine,0.18899160,0.00109244,0.19008403,-5.60575699
brine,0.19084034,0.00109244,0.19193277,-5.59846272
brine,0.19268908,0.00109244,0.19378151,-5.59118717
brine,0.19453782,0.00109244,0.19563025,-5.58393029
brine,0.19638655,0.00109244,0.19747899,-5.57669199
brine,0.19823529,0.00109244,0.19932773,-5.56947220
brine,0.20008403,0.00109244,0.20117647,-5.56227086
brine,0.20193277,0.00109244,0.20302521,-5.55508788
brine,0.20378151,0.00109244,0.20487395,-5.54792320
brine,0.20563025,0.00109244,0.20672269,-5.54077675
brine,0.20747899,0.00109244,0.20857143,-5.53364845
brine,0.20932773,0.00109244,0.21042017,-5.52653824
brine,0.21117647,0.00109244,0.21226891,-5.51944604
brine,0.21302521,0.00109244,0.21411765,-5.51237179
brine,0.21487395,0.00109244,0.21596639,-5.50531542
brine,0.21672269,0.00109244,0.21781513,-5.49827686
brine,0.21857143,0.00109244,0.21966387,-5.49125603
brine,0.22042017,0.00109244,0.22151261,-5.48425288
brine,0.22226891,0.00109244,0.22336134,-5.47726733
brine,0.22411765,0.00109244,0.22521008,-5.47029931
brine,0.22596639,0.00109244,0.22705882,-5.46334877
brine,0.22781513,0.00109244,0.22890756,-5.45641562
brine,0.22966387,0.00109244,0.23075630,-5.44949981
brine,0.23151261,0.00109244,0.23260504,-5.44260127
brine,0.23336134,0.00109244,0.23445378,-5.43571994
brine,0.23521008,0.00109244,0.23630252,-5.42885574
brine,0.23705882,0.00109244,0.23815126,-5.42200861
brine,0.23890756,0.00109244,0.24000000,-5.41517850
brine,0.24075630,0.00109244,0.24184874,-5.40836532
brine,0.24260504,0.00109244,0.24369748,-5.40156903
brine,0.24445378,0.00109244,0.24554622,-5.39478954
brine,0.24630252,0.00109244,0.24739496,-5.38802682
brine,0.24815126,0.00109244,0.24924370,-5.38128077
brine,0.25000000,0.00109244,0.25109244,-5.37455136
brine,0.03000000,0.00117647,0.03117647,-6.76440614
brine,0.03184874,0.00117647,0.03302521,-6.75456655
brine,0.03369748,0.00117647,0.03487395,-6.74475533
brine,0.03554622,0.00117647,0.03672269,-6.73497238
brine,0.03739496,0.00117647,0.03857143,-6.72521755
brine,0.03924370,0.00117647,0.04042017,-6.71549074
brine,0.04109244,0.00117647,0.04226891,-6.70579181
brine,0.04294118,0.00117647,0.04411765,-6.69612066
brine,0.04478992,0.00117647,0.04596639,-6.68647715
brine,0.04663866,0.00117647,0.04781513,-6.67686118
brine,0.04848739,0.00117647,0.04966387,-6.66727261
brine,0.05033613,0.00117647,0.05151261,-6.65771134
brine,0.05218487,0.00117647,0.05336134,-6.64817724
brine,0.05403361,0.00117647,0.05521008,-6.63867021
brine,0.05588235,0.00117647,0.05705882,-6.62919011
brine,0.05773109,0.00117647,0.05890756,-6.61973685
brine,0.05957983,0.00117647,0.06075630,-6.61031030
brine,0.06142857,0.00117647,0.06260504,-6.60091034
brine,0.06327731,0.00117647,0.06445378,-6.59153688
brine,0.06512605,0.00117647,0.06630252,-6.58218978
brine,0.06697479,0.00117647,0.06815126,-6.57286895
brine,0.06882353,0.00117647,0.07000000,-6.56357427
brine,0.07067227,0.00117647,0.07184874,-6.55430563
brine,0.07252101,0.00117647,0.07369748,-6.54506291
brine,0.07436975,0.00117647,0.07554622,-6.53584601
brine,0.07621849,0.00117647,0.07739496,-6.52665483
brine,0.07806723,0.00117647,0.07924370,-6.51748924
brine,0.07991597,0.00117647,0.08109244,-6.50834915
brine,0.08176471,0.00117647,0.08294118,-6.49923445
brine,0.08361345,0.00117647,0.08478992,-6.49014502
brine,0.08546218,0.00117647,0.08663866,-6.48108077
brine,0.08731092,0.00117647,0.08848739,-6.47204159
brine,0.08915966,0.00117647,0.09033613,-6.46302737
brine,0.09100840,0.00117647,0.09218487,-6.45403801
brine,0.09285714,0.00117647,0.09403361,-6.44507341
brine,0.09470588,0.00117647,0.09588235,-6.43613346
brine,0.09655462,0.00117647,0.09773109,-6.42721806
brine,0.09840336,0.00117647,0.09957983,-6.41832711
brine,0.10025210,0.00117647,0.10142857,-6.40946050
brine,0.10210084,0.00117647,0.10327731,-6.40061814
brine,0.10394958,0.00117647,0.10512605,-6.39179993
brine,0.10579832,0.00117647,0.10697479,-6.38300576
brine,0.10764706,0.00117647,0.10882353,-6.37423554
brine,0.10949580,0.00117647,0.11067227,-6.36548916
brine,0.11134454,0.00117647,0.11252101,-6.35676654
brine,0.11319328,0.00117647,0.11436975,-6.34806757
brine,0.11504202,0.00117647,0.11621849,-6.33939215
brine,0.11689076,0.00117647,0.11806723,-6.33074019
brine,0.11873950,0.00117647,0.11991597,-6.32211159
brine,0.12058824,0.00117647,0.12176471,-6.31350626
brine,0.12243697,0.00117647,0.12361345,-6.30492410
brine,0.12428571,0.00117647,0.12546218,-6.29636502
brine,0.12613445,0.00117647,0.12731092,-6.28782892
brine,0.12798319,0.00117647,0.12915966,-6.27931571
brine,0.12983193,0.00117647,0.13100840,-6.27082530
brine,0.13168067,0.00117647,0.13285714,-6.26235759
brine,0.13352941,0.00117647,0.13470588,-6.25391249
brine,0.13537815,0.00117647,0.13655462,-6.24548992
brine,0.13722689,0.00117647,0.13840336,-6.23708977
brine,0.13907563,0.00117647,0.14025210,-6.22871196
brine,0.14092437,0.00117647,0.14210084,-6.22035640
brine,0.14277311,0.00117647,0.14394958,-6.21202300
brine,0.14462185,0.00117647,0.14579832,-6.20371167
brine,0.14647059,0.00117647,0.14764706,-6.19542232
brine,0.14831933,0.00117647,0.14949580,-6.18715487
brine,0.15016807,0.00117647,0.15134454,-6.17890922
brine,0.15201681,0.00117647,0.15319328,-6.17068529
brine,0.15386555,0.00117647,0.15504202,-6.16248299
brine,0.15571429,0.00117647,0.15689076,-6.15430223
brine,0.15756303,0.00117647,0.15873950,-6.14614293
brine,0.15941176,0.00117647,0.16058824,-6.13800501
brine,0.16126050,0.00117647,0.16243697,-6.12988838
brine,0.16310924,0.00117647,0.16428571,-6.12179295
brine,0.16495798,0.00117647,0.16613445,-6.11371864
brine,0.16680672,0.00117647,0.16798319,-6.10566536
brine,0.16865546,0.00117647,0.16983193,-6.09763304
brine,0.17050420,0.00117647,0.17168067,-6.08962159
brine,0.17235294,0.00117647,0.17352941,-6.08163093
brine,0.17420168,0.00117647,0.17537815,-6.07366097
brine,0.17605042,0.00117647,0.17722689,-6.06571164
brine,0.17789916,0.00117647,0.17907563,-6.05778285
brine,0.17974790,0.00117647,0.18092437,-6.04987452
brine,0.18159664,0.00117647,0.18277311,-6.04198658
brine,0.18344538,0.00117647,0.18462185,-6.03411894
brine,0.18529412,0.00117647,0.18647059,-6.02627152
brine,0.18714286,0.00117647,0.18831933,-6.01844424
brine,0.18899160,0.00117647,0.19016807,-6.01063703
brine,0.19084034,0.00117647,0.19201681,-6.00284980
brine,0.19268908,0.00117647,0.19386555,-5.99508249
brine,0.19453782,0.00117647,0.19571429,-5.98733500
brine,0.19638655,0.00117647,0.19756303,-5.97960727
brine,0.19823529,0.00117647,0.19941176,-5.97189922
brine,0.20008403,0.00117647,0.20126050,-5.96421077
brine,0.20193277,0.00117647,0.20310924,-5.95654185
brine,0.20378151,0.00117647,0.20495798,-5.94889237
brine,0.20563025,0.00117647,0.20680672,-5.94126227
brine,0.20747899,0.00117647,0.20865546,-5.93365147
brine,0.20932773,0.00117647,0.21050420,-5.92605989
brine,0.21117647,0.00117647,0.21235294,-5.91848747
brine,0.21302521,0.00117647,0.21420168,-5.91093412
brine,0.21487395,0.00117647,0.21605042,-5.90339978
brine,0.21672269,0.00117647,0.21789916,-5.89588437
brine,0.21857143,0.00117647,0.21974790,-5.88838782
brine,0.22042017,0.00117647,0.22159664,-5.88091005
brine,0.22226891,0.00117647,0.22344538,-5.87345100
brine,0.22411765,0.00117647,0.22529412,-5.86601060
brine,0.22596639,0.00117647,0.22714286,-5.85858877
brine,0.22781513,0.00117647,0.22899160,-5.85118543
brine,0.22966387,0.00117647,0.23084034,-5.84380053
brine,0.23151261,0.00117647,0.23268908,-5.83643400
brine,0.23336134,0.00117647,0.23453782,-5.82908575
brine,0.23521008,0.00117647,0.23638655,-5.82175572
brine,0.23705882,0.00117647,0.23823529,-5.81444385
brine,0.23890756,0.00117647,0.24008403,-5.80715006
brine,0.24075630,0.00117647,0.24193277,-5.79987429
brine,0.24260504,0.00117647,0.24378151,-5.79261646
brine,0.24445378,0.00117647,0.24563025,-5.78537652
brine,0.24630252,0.00117647,0.24747899,-5.77815439
brine,0.24815126,0.00117647,0.24932773,-5.77095000
brine,0.25000000,0.00117647,0.25117647,-5.76376330
brine,0.03000000,0.00126050,0.03126050,-7.21219365
brine,0.03184874,0.00126050,0.03310924,-7.20175366
brine,0.03369748,0.00126050,0.03495798,-7.19134362
brine,0.03554622,0.00126050,0.03680672,-7.18096343
brine,0.03739496,0.00126050,0.03865546,-7.17061293
brine,0.03924370,0.00126050,0.04050420,-7.16029202
brine,0.04109244,0.00126050,0.04235294,-7.15000055
brine,0.04294118,0.00126050,0.04420168,-7.13973840
brine,0.04478992,0.00126050,0.04605042,-7.12950545
brine,0.04663866,0.00126050,0.04789916,-7.11930157
brine,0.04848739,0.00126050,0.04974790,-7.10912664
brine,0.05033613,0.00126050,0.05159664,-7.09898053
brine,0.05218487,0.00126050,0.05344538,-7.08886312
brine,0.05403361,0.00126050,0.05529412,-7.07877428
brine,0.05588235,0.00126050,0.05714286,-7.06871390
brine,0.05773109,0.00126050,0.05899160,-7.05868185
brine,0.05957983,0.00126050,0.06084034,-7.04867801
brine,0.06142857,0.00126050,0.06268908,-7.03870227
brine,0.06327731,0.00126050,0.06453782,-7.02875450
brine,0.06512605,0.00126050,0.06638655,-7.01883458
brine,0.06697479,0.00126050,0.06823529,-7.00894240
brine,0.06882353,0.00126050,0.07008403,-6.99907784
brine,0.07067227,0.00126050,0.07193277,-6.98924079
brine,0.07252101,0.00126050,0.07378151,-6.97943112
brine,0.07436975,0.00126050,0.07563025,-6.96964873
brine,0.07621849,0.00126050,0.07747899,-6.95989349
brine,0.07806723,0.00126050,0.07932773,-6.95016529
brine,0.07991597,0.00126050,0.08117647,-6.94046403
brine,0.08176471,0.00126050,0.08302521,-6.93078958
