sample,porosity,model,state,alpha_fit,measured,predicted,error,ape_pct,signed_pct
113536.0,0.1502428813868614,BRUGGEMAN,dry,,1.85855,2.317620944377673,0.45907094437767326,24.700489326500406,24.700489326500406
113536.0,0.1502428813868614,BRUGGEMAN,oil,,2.23458197098924,2.354963488088436,0.12038151709919598,5.387205242952157,5.387205242952157
113536.0,0.1502428813868614,BRUGGEMAN,brine_avg,,2.5896906250000002,2.5010786849056075,-0.08861194009439277,3.421719152047081,-3.421719152047081
113541.0,0.1419265364023713,GSA,dry,0.09691346063131066,1.867175,1.988787202364004,0.12161220236400405,6.51316573775913,6.51316573775913
113541.0,0.1419265364023713,GSA,oil,0.09691346063131066,2.2868730488364504,2.1141089437680756,-0.1727641050683748,7.55459972543191,-7.55459972543191
113541.0,0.1419265364023713,GSA,brine_avg,0.09691346063131066,2.66701875,2.438223221382861,-0.2287955286171388,8.578699666702336,-8.578699666702336
113541.0,0.1419265364023713,SCA,dry,0.12242410633533414,1.867175,1.9908462975849932,0.12367129758499318,6.623444379074976,6.623444379074976
113541.0,0.1419265364023713,SCA,oil,0.12242410633533414,2.2868730488364504,2.1141058094795224,-0.17276723935692795,7.554736781074537,-7.554736781074537
113541.0,0.1419265364023713,SCA,brine_avg,0.12242410633533414,2.66701875,2.4368508698404323,-0.23016788015956768,8.63015605569206,-8.63015605569206
113541.0,0.1419265364023713,BRUGGEMAN,dry,,1.867175,2.35423318914262,0.48705818914262,26.085299403784862,26.085299403784862
113541.0,0.1419265364023713,BRUGGEMAN,oil,,2.2868730488364504,2.3893327162113036,0.10245966737485324,4.4803391000206245,4.4803391000206245
113541.0,0.1419265364023713,BRUGGEMAN,brine_avg,,2.66701875,2.5270889915044688,-0.13992975849553124,5.246673218759007,-5.246673218759007
113556.0,0.09432965948473461,GSA,dry,0.076731719264363,2.1235625000000002,2.1824764254506817,0.058913925450681415,2.774296751363871,2.774296751363871
113556.0,0.09432965948473461,GSA,oil,0.076731719264363,2.4008624999999997,2.310628387202411,-0.09023411279758875,3.7584040234536027,-3.7584040234536027
113556.0,0.09432965948473461,GSA,brine_avg,0.076731719264363,2.706496875,2.595375287527376,-0.11112158747262413,4.10573492617183,-4.10573492617183
113556.0,0.09432965948473461,SCA,dry,0.09275945529426537,2.1235625000000002,2.1834902528274776,0.05992775282747731,2.822038570914551,2.822038570914551
113556.0,0.09432965948473461,SCA,oil,0.09275945529426537,2.4008624999999997,2.310169403438366,-0.09069309656163371,3.777521476620745,-3.777521476620745
113556.0,0.09432965948473461,SCA,brine_avg,0.09275945529426537,2.706496875,2.5944051424257815,-0.11209173257421856,4.141579974084343,-4.141579974084343
113556.0,0.09432965948473461,BRUGGEMAN,dry,,2.1235625000000002,2.563912362046402,0.4403498620464017,20.736373996357614,20.736373996357614
113556.0,0.09432965948473461,BRUGGEMAN,oil,,2.4008624999999997,2.586625906351364,0.18576340635136424,7.737361317083518,7.737361317083518
113556.0,0.09432965948473461,BRUGGEMAN,brine_avg,,2.706496875,2.67717696189804,-0.029319913101959916,1.083315978406955,-1.083315978406955
113566.0,0.09294072678275303,GSA,dry,0.10413215406326788,2.244775,2.2996498223647257,0.05487482236472552,2.4445578004354784,2.4445578004354784
113566.0,0.09294072678275303,GSA,oil,0.10413215406326788,2.456699651526272,2.3892989178579573,-0.06740073366831467,2.743547980170904,-2.743547980170904
113566.0,0.09294072678275303,GSA,brine_avg,0.10413215406326788,2.7275062500000002,2.616302780189103,-0.11120346981089746,4.077111457064396,-4.077111457064396
113566.0,0.09294072678275303,SCA,dry,0.12035152300588489,2.244775,2.300375949960357,0.055600949960356694,2.476905255999229,2.476905255999229
113566.0,0.09294072678275303,SCA,oil,0.12035152300588489,2.456699651526272,2.389148486268567,-0.06755116525770521,2.749671300508296,-2.749671300508296
113566.0,0.09294072678275303,SCA,brine_avg,0.12035152300588489,2.7275062500000002,2.6156631799352,-0.1118430700648001,4.100561458467789,-4.100561458467789
113566.0,0.09294072678275303,BRUGGEMAN,dry,,2.244775,2.5700341990877544,0.32525919908775425,14.489612504048477,14.489612504048477
113566.0,0.09294072678275303,BRUGGEMAN,oil,,2.456699651526272,2.592396890285476,0.13569723875920392,5.5235583509322925,5.5235583509322925
113566.0,0.09294072678275303,BRUGGEMAN,brine_avg,,2.7275062500000002,2.6815863564826827,-0.04591989351731751,1.6835852719793956,-1.6835852719793956
113572.0,0.0882413294197936,GSA,dry,0.10918270195562887,2.26715,2.3435120877282065,0.07636208772820652,3.3681974165011805,3.3681974165011805
113572.0,0.0882413294197936,GSA,oil,0.10918270195562887,2.52625,2.4253910001275045,-0.10085899987249558,3.9924393813951733,-3.9924393813951733
113572.0,0.0882413294197936,GSA,brine_avg,0.10918270195562887,2.74761875,2.6359251650239286,-0.1116935849760714,4.065104919526095,-4.065104919526095
113572.0,0.0882413294197936,SCA,dry,0.12464785370644216,2.26715,2.3442538655457636,0.07710386554576365,3.400915931710017,3.400915931710017
113572.0,0.0882413294197936,SCA,oil,0.12464785370644216,2.52625,2.42535804197251,-0.10089195802749007,3.993744009005049,-3.993744009005049
113572.0,0.0882413294197936,SCA,brine_avg,0.12464785370644216,2.74761875,2.6354004332754557,-0.1122183167245443,4.0842026108805785,-4.0842026108805785
113572.0,0.0882413294197936,BRUGGEMAN,dry,,2.26715,2.59074839211692,0.3235983921169199,14.273356068937648,14.273356068937648
113572.0,0.0882413294197936,BRUGGEMAN,oil,,2.52625,2.611928091879706,0.08567809187970576,3.391512790883949,3.391512790883949
113572.0,0.0882413294197936,BRUGGEMAN,brine_avg,,2.74761875,2.6965172227435437,-0.051101527256456336,1.8598478139100025,-1.8598478139100025
113577.0,0.07476560681237662,GSA,dry,0.09014147517354235,2.29725,2.3736818644590127,0.07643186445901273,3.3271025991517136,3.3271025991517136
113577.0,0.07476560681237662,GSA,oil,0.09014147517354235,2.5712816742530693,2.4649128557926514,-0.1063688184604179,4.13680148408155,-4.13680148408155
113577.0,0.07476560681237662,GSA,brine_avg,0.09014147517354235,2.817765625,2.6772735365335576,-0.14049208846644223,4.9859394699103925,-4.9859394699103925
113577.0,0.07476560681237662,SCA,dry,0.10292147815768939,2.29725,2.3744443141627305,0.07719431416273048,3.3602922695714654,3.3602922695714654
113577.0,0.07476560681237662,SCA,oil,0.10292147815768939,2.5712816742530693,2.464832124194581,-0.10644955005848811,4.139941225591731,-4.139941225591731
113577.0,0.07476560681237662,SCA,brine_avg,0.10292147815768939,2.817765625,2.6767717195769487,-0.14099390542305112,5.00374850811274,-5.00374850811274
113577.0,0.07476560681237662,BRUGGEMAN,dry,,2.29725,2.6501572176846175,0.3529072176846175,15.362159873092503,15.362159873092503
