sample_id,model,phi,calibration_state,calibration_measurement_col,calibration_observed_tc,calibration_predicted_tc,calibration_abs_pct_error,matrix_tc,calibration_fluid_tc,alpha_fit,alpha_source,alpha_fit_mode,fit_objective,fit_success,fit_at_lower,fit_at_upper,uses_alpha,objective_mode
129524,DEM,0.1474964002666242,dry,TC air,1.9375625,1.9375625576671027,2.976270579589088e-06,2.98,0.025,0.11517011962398974,per_sample,per_sample,8.858186562927566e-16,True,False,False,True,rel_sse
129524,GSA,0.1474964002666242,dry,TC air,1.9375625,1.9375622444571938,1.318888068121436e-05,2.98,0.025,0.09214306172958116,per_sample,per_sample,1.7394657362330932e-14,True,False,False,True,rel_sse
129524,Bruggeman,0.1474964002666242,dry,TC air,1.9375625,2.3297113113432513,20.239285769788133,2.98,0.025,,,per_sample,0.040962868847114836,True,False,False,False,rel_sse
129552,MT,0.1447440980724326,dry,TC air,1.869,1.86899990922106,4.857086138079743e-06,2.98,0.025,0.07638039462005443,per_sample,per_sample,2.359128575272639e-15,True,False,False,True,rel_sse
129552,SCA,0.1447440980724326,dry,TC air,1.869,1.8689978146553359,0.00011692587822998718,2.98,0.025,0.10145447474197994,per_sample,per_sample,1.367166099985379e-12,True,False,False,True,rel_sse
129552,DEM,0.1447440980724326,dry,TC air,1.869,1.868999724614044,1.4734401072173973e-05,2.98,0.025,0.09709265668351497,per_sample,per_sample,2.1710257495568155e-14,True,False,False,True,rel_sse
129552,GSA,0.1447440980724326,dry,TC air,1.869,1.8689999092210605,4.857086114318951e-06,2.98,0.025,0.07638039462005451,per_sample,per_sample,2.3591285521909965e-15,True,False,False,True,rel_sse
129552,Bruggeman,0.1447440980724326,dry,TC air,1.869,2.3418281616074084,25.298457014842608,2.98,0.025,,,per_sample,0.06400119273318391,True,False,False,False,rel_sse
129563,MT,0.1588516934069688,dry,TC air,1.8122,1.8121998868678708,6.242805938652543e-06,2.98,0.025,0.07972952736602831,per_sample,per_sample,3.897262598767546e-15,True,False,False,True,rel_sse
129563,SCA,0.1588516934069688,dry,TC air,1.8122,1.812199595854155,2.230139305883116e-05,2.98,0.025,0.1075978351542636,per_sample,per_sample,4.9735213236448253e-14,True,False,False,True,rel_sse
129563,DEM,0.1588516934069688,dry,TC air,1.8122,1.8122007269071674,4.0111862230862496e-05,2.98,0.025,0.10304034858551189,per_sample,per_sample,1.608961491627693e-13,True,False,False,True,rel_sse
129563,GSA,0.1588516934069688,dry,TC air,1.8122,1.812199886867871,6.242805926399779e-06,2.98,0.025,0.07972952736602819,per_sample,per_sample,3.89726258346922e-15,True,False,False,True,rel_sse
129563,Bruggeman,0.1588516934069688,dry,TC air,1.8122,2.2797295266237736,25.799002683135058,2.98,0.025,,,per_sample,0.066558853944441,True,False,False,False,rel_sse
129688,MT,0.0865773064992614,dry,TC air,2.2072874999999996,2.207286042062056,6.605111222281601e-05,2.98,0.025,0.07109973243816498,per_sample,per_sample,4.362749425871035e-13,True,False,False,True,rel_sse
129688,SCA,0.0865773064992614,dry,TC air,2.2072874999999996,2.2072878318660467,1.5035016828911463e-05,2.98,0.025,0.08546803799806756,per_sample,per_sample,2.260517310456509e-14,True,False,False,True,rel_sse
129688,DEM,0.0865773064992614,dry,TC air,2.2072874999999996,2.207289040979112,6.981324871877014e-05,2.98,0.025,0.08286498975725753,per_sample,per_sample,4.87388969666886e-13,True,False,False,True,rel_sse
129688,GSA,0.0865773064992614,dry,TC air,2.2072874999999996,2.207286042062055,6.605111226305448e-05,2.98,0.025,0.0710997324381649,per_sample,per_sample,4.362749431186625e-13,True,False,False,True,rel_sse
129688,Bruggeman,0.0865773064992614,dry,TC air,2.2072874999999996,2.5980835799632045,17.70481099372895,2.98,0.025,,,per_sample,0.03134603323236655,True,False,False,False,rel_sse
129693,MT,0.1065359216241736,dry,TC air,2.075675,2.0756753870276476,1.8645869305553043e-05,2.98,0.025,0.07216392550694217,per_sample,per_sample,3.4766844215976516e-14,True,False,False,True,rel_sse
129693,SCA,0.1065359216241736,dry,TC air,2.075675,2.0756749657389797,1.650596564638726e-06,2.98,0.025,0.09008957344454431,per_sample,per_sample,2.724469019197164e-16,True,False,False,True,rel_sse
129693,DEM,0.1065359216241736,dry,TC air,2.075675,2.075674975243825,1.1926806888285065e-06,2.98,0.025,0.08682765565637124,per_sample,per_sample,1.4224872255044406e-16,True,False,False,True,rel_sse
129693,GSA,0.1065359216241736,dry,TC air,2.075675,2.0756753870276476,1.8645869305553043e-05,2.98,0.025,0.07216392550694206,per_sample,per_sample,3.4766844215976516e-14,True,False,False,True,rel_sse
129693,Bruggeman,0.1065359216241736,dry,TC air,2.075675,2.510119458573358,20.930273697633687,2.98,0.025,,,per_sample,0.04380763570578565,True,False,False,False,rel_sse
129744,MT,0.037313,dry,TC air,2.598375,2.59837501497103,5.76168959188823e-07,2.98,0.025,0.06864397105689372,per_sample,per_sample,3.319706695327315e-17,True,False,False,True,rel_sse
129744,SCA,0.037313,dry,TC air,2.598375,2.5983756455313456,2.4843655966170873e-05,2.98,0.025,0.07463497353396627,per_sample,per_sample,6.172072417654577e-14,True,False,False,True,rel_sse
