phi_total,phi_mc_abs,delta_lambda_pct
0.0303,0.00510625,-24.11071934040035
0.0303,0.005174999999999999,-24.35586162746751
0.0303,0.00524375,-24.599414316397947
0.0303,0.0053124999999999995,-24.84139281858578
0.0303,0.005381249999999999,-25.081812346845755
0.0303,0.00545,-25.320687918601486
0.0303,0.005518749999999999,-25.558034359012403
0.0303,0.005587499999999999,-25.79386630404075
0.0303,0.00565625,-26.028198203460164
0.0303,0.005724999999999999,-26.26104432380698
0.0303,0.0057937499999999986,-26.492418751275604
0.0303,0.0058625,-26.7223353945592
0.0303,0.005931249999999999,-26.950807987636612
0.0303,0.006,-27.177850092507324
0.0332,0.0005,-3.0166991511276064
0.0332,0.00056875,-3.4172456054719147
0.0332,0.0006375,-3.814479186441056
0.0332,0.00070625,-4.208440825354481
0.0332,0.000775,-4.599170782009283
0.0332,0.00084375,-4.986708658395256
0.0332,0.0009124999999999999,-5.371093412075194
0.0332,0.00098125,-5.752363369239954
0.0332,0.00105,-6.130556237447308
0.0332,0.00111875,-6.5057091180537405
0.0332,0.0011875,-6.877858518347545
0.0332,0.00125625,-7.247040363391698
0.0332,0.0013249999999999998,-7.61329000758465
0.0332,0.00139375,-7.976642245946625
0.0332,0.0014624999999999998,-8.33713132513905
0.0332,0.0015312499999999998,-8.694790954224821
0.0332,0.0015999999999999999,-9.049654315175822
0.0332,0.0016687499999999999,-9.401754073135146
0.0332,0.0017375,-9.751122386440535
0.0332,0.00180625,-10.097790916415276
0.0332,0.001875,-10.441790836933137
0.0332,0.0019437499999999997,-10.783152843763204
0.0332,0.0020124999999999995,-11.121907163700508
0.0332,0.0020812499999999998,-11.458083563488366
0.0332,0.00215,-11.79171135853754
0.0332,0.00221875,-12.122819421448163
0.0332,0.0022874999999999996,-12.451436190338908
0.0332,0.00235625,-12.777589676989393
0.0332,0.0024249999999999996,-13.101307474799441
0.0332,0.00249375,-13.422616766571474
0.0332,0.0025624999999999997,-13.741544332119181
0.0332,0.00263125,-14.058116555708153
0.0332,0.0026999999999999997,-14.3723594333317
0.0332,0.0027687499999999995,-14.684298579827265
0.0332,0.0028374999999999997,-14.993959235836398
0.0332,0.0029062499999999995,-15.301366274613038
0.0332,0.0029749999999999998,-15.606544208683648
0.0332,0.0030437499999999996,-15.909517196362922
0.0332,0.0031125,-16.210309048128806
0.0332,0.0031812499999999996,-16.508943232860325
0.0332,0.00325,-16.805442883941726
0.0332,0.0033187499999999997,-17.099830805236014
0.0332,0.0033874999999999995,-17.39212947693157
0.0332,0.0034562499999999997,-17.682361061264427
0.0332,0.0035249999999999995,-17.97054740811985
0.0332,0.0035937499999999997,-18.256710060515758
0.0332,0.0036624999999999995,-18.540870259971
0.0332,0.0037312499999999998,-18.823048951761457
0.0332,0.0037999999999999996,-19.10326679006655
0.0332,0.0038687499999999994,-19.381544143008647
0.0332,0.0039375,-19.657901097588404
0.0332,0.004006249999999999,-19.932357464518116
0.0332,0.004075,-20.204932782955723
0.0332,0.00414375,-20.47564632514181
0.0332,0.004212499999999999,-20.744517100941923
0.0332,0.0042812499999999995,-21.011563862296505
0.0332,0.00435,-21.276805107580323
0.0332,0.004418749999999999,-21.540259085874204
0.0332,0.0044875,-21.801943801150262
0.0332,0.0045562499999999995,-22.06187701637337
0.0332,0.004624999999999999,-22.320076257520434
0.0332,0.00469375,-22.576558817519572
0.0332,0.004762499999999999,-22.831341760110824
0.0332,0.004831249999999999,-23.084441923630692
0.0332,0.0049,-23.335875924721517
0.0332,0.004968749999999999,-23.58566016196811
0.0332,0.005037499999999999,-23.833810819463057
0.0332,0.00510625,-24.080343870302176
0.0332,0.005174999999999999,-24.325275080011732
0.0332,0.00524375,-24.568620009909505
0.0332,0.0053124999999999995,-24.81039402040015
0.0332,0.005381249999999999,-25.05061227420755
0.0332,0.00545,-25.2892897395445
0.0332,0.005518749999999999,-25.526441193221803
0.0332,0.005587499999999999,-25.762081223697983
0.0332,0.00565625,-25.99622423407072
0.0332,0.005724999999999999,-26.22888444501153
0.0332,0.0057937499999999986,-26.460075897644852
0.0332,0.0058625,-26.689812456372792
0.0332,0.005931249999999999,-26.91810781164675
0.0332,0.006,-27.144975482686867
0.0361,0.0005,-3.011864384921591
0.0361,0.00056875,-3.4117912567030433
0.0361,0.0006375,-3.808415556919984
0.0361,0.00070625,-4.2017780260063935
0.0361,0.000775,-4.591918737043173
0.0361,0.00084375,-4.978877109367035
0.0361,0.0009124999999999999,-5.362691921847617
0.0361,0.00098125,-5.743401325842405
0.0361,0.00105,-6.1210428578384315
0.0361,0.00111875,-6.495653451789609
0.0361,0.0011875,-6.8672694511581645
0.0361,0.00125625,-7.2359266206685025
0.0361,0.0013249999999999998,-7.601660157781337
0.0361,0.00139375,-7.964504703896065
0.0361,0.0014624999999999998,-8.324494355288468
0.0361,0.0015312499999999998,-8.68166267379158
0.0361,0.0015999999999999999,-9.036042697226137
0.0361,0.0016687499999999999,-9.38766694958774
0.0361,0.0017375,-9.736567450997477
0.0361,0.00180625,-10.082775727421936
0.0361,0.001875,-10.426322820169176
0.0361,0.0019437499999999997,-10.767239295166739
0.0361,0.0020124999999999995,-11.105555252027006
0.0361,0.0020812499999999998,-11.44130033290611
0.0361,0.00215,-11.774503731161719
0.0361,0.00221875,-12.105194199814642
0.0361,0.0022874999999999996,-12.433400059820038
0.0361,0.00235625,-12.759149208152706
0.0361,0.0024249999999999996,-13.08246912571147
0.0361,0.00249375,-13.403386885047546
0.0361,0.0025624999999999997,-13.721929157921073
0.0361,0.00263125,-14.038122222690669
0.0361,0.0026999999999999997,-14.351991971539881
0.0361,0.0027687499999999995,-14.663563917545176
0.0361,0.0028374999999999997,-14.97286320158902
0.0361,0.0029062499999999995,-15.279914599122419
0.0361,0.0029749999999999998,-15.58474252678034
0.0361,0.0030437499999999996,-15.887371048854304
0.0361,0.0031125,-16.187823883624834
0.0361,0.0031812499999999996,-16.48612440955843
0.0361,0.00325,-16.78229567137131
0.0361,0.0033187499999999997,-17.076360385964076
0.0361,0.0033874999999999995,-17.36834094823017
0.0361,0.0034562499999999997,-17.65825943674108
0.0361,0.0035249999999999995,-17.946137619311695
0.0361,0.0035937499999999997,-18.23199695844859
0.0361,0.0036624999999999995,-18.515858616683893
0.0361,0.0037312499999999998,-18.797743461797925
0.0361,0.0037999999999999996,-19.07767207193303
0.0361,0.0038687499999999994,-19.355664740601263
0.0361,0.0039375,-19.631741481588552
0.0361,0.004006249999999999,-19.90592203375793
0.0361,0.004075,-20.17822586575389
0.0361,0.00414375,-20.4486721806108
0.0361,0.004212499999999999,-20.71727992026696
0.0361,0.0042812499999999995,-20.98406776998725
0.0361,0.00435,-21.249054162695906
0.0361,0.004418749999999999,-21.51225728322207
0.0361,0.0044875,-21.773695072459635
0.0361,0.0045562499999999995,-22.033385231443965
0.0361,0.004624999999999999,-22.291345225346937
0.0361,0.00469375,-22.54759228739246
0.0361,0.004762499999999999,-22.802143422694176
0.0361,0.004831249999999999,-23.05501541201743
0.0361,0.0049,-23.3062248154667
0.0361,0.004968749999999999,-23.55578797610093
0.0361,0.005037499999999999,-23.803721023477603
0.0361,0.00510625,-24.05003987712798
0.0361,0.005174999999999999,-24.29476024996435
0.0361,0.00524375,-24.537897651621503
0.0361,0.0053124999999999995,-24.77946739173308
0.0361,0.005381249999999999,-25.019484583145385
0.0361,0.00545,-25.25796414506887
0.0361,0.005518749999999999,-25.494920806169567
0.0361,0.005587499999999999,-25.730369107601344
0.0361,0.00565625,-25.96432340598052
0.0361,0.005724999999999999,-26.196797876303947
0.0361,0.0057937499999999986,-26.42780651481204
0.0361,0.0058625,-26.657363141797603
0.0361,0.005931249999999999,-26.885481404362046
0.0361,0.006,-27.112174779119897
0.039,0.0005,-3.007044415119361
0.039,0.00056875,-3.4063535273189816
0.039,0.0006375,-3.802370322535654
0.039,0.00070625,-4.195135351493771
0.039,0.000775,-4.584688501701744
0.039,0.00084375,-4.971069010955794
0.039,0.0009124999999999999,-5.354315480514651
0.039,0.00098125,-5.7344658879555235
0.039,0.00105,-6.111557599719235
0.039,0.00111875,-6.485627383354192
0.039,0.0011875,-6.856711419466866
0.039,0.00125625,-7.224845313387385
0.039,0.0013249999999999998,-7.590064106557952
0.039,0.00139375,-7.952402287651895
0.039,0.0014624999999999998,-8.31189380343045
0.039,0.0015312499999999998,-8.668572069344892
0.039,0.0015999999999999999,-9.022469979890472
0.039,0.0016687499999999999,-9.373619918719502
0.039,0.0017375,-9.722053768519414
0.039,0.00180625,-10.067802920662738
0.039,0.001875,-10.410898284634735
0.039,0.0019437499999999997,-10.751370297244895
0.039,0.0020124999999999995,-11.089248931627749
0.039,0.0020812499999999998,-11.424563706039091
0.039,0.00215,-11.757343692452388
0.039,0.00221875,-12.08761752496116
0.039,0.0022874999999999996,-12.415413407992233
0.039,0.00235625,-12.740759124334765
0.039,0.0024249999999999996,-13.063682042989846
0.039,0.00249375,-13.38420912684563
0.039,0.0025624999999999997,-13.70236694018183
0.039,0.00263125,-14.018181656009
0.039,0.0026999999999999997,-14.331679063245627
0.039,0.0027687499999999995,-14.642884573738336
0.039,0.0028374999999999997,-14.951823229128308
0.039,0.0029062499999999995,-15.25851970756857
0.039,0.0029749999999999998,-15.56299833029507
0.039,0.0030437499999999996,-15.86528306805625
0.039,0.0031125,-16.16539754740369
0.039,0.0031812499999999996,-16.463365056848055
0.039,0.00325,-16.759208552883152
0.039,0.0033187499999999997,-17.052950665881877
0.039,0.0033874999999999995,-17.344613705866667
0.039,0.0034562499999999997,-17.634219668158167
0.039,0.0035249999999999995,-17.921790238904574
0.039,0.0035937499999999997,-18.207346800494904
0.039,0.0036624999999999995,-18.490910436858858
0.039,0.0037312499999999998,-18.772501938656287
0.039,0.0037999999999999996,-19.052141808358407
0.039,0.0038687499999999994,-19.329850265224117
0.039,0.0039375,-19.60564725017333
0.039,0.004006249999999999,-19.879552430560025
0.039,0.004075,-20.151585204847603
0.039,0.00414375,-20.42176470718835
0.039,0.004212499999999999,-20.690109811910038
0.039,0.0042812499999999995,-20.95663913791102
0.039,0.00435,-21.22137105296682
0.039,0.004418749999999999,-21.48432367794953
0.039,0.0044875,-21.745514890962685
0.039,0.0045562499999999995,-22.00496233139311
0.039,0.004624999999999999,-22.2626834038821
0.039,0.00469375,-22.518695282217333
0.039,0.004762499999999999,-22.773014913147893
0.039,0.004831249999999999,-23.025659020123626
0.039,0.0049,-23.276644106960983
0.039,0.004968749999999999,-23.52598646143692
0.039,0.005037499999999999,-23.77370215881227
0.039,0.00510625,-24.01980706528661
0.039,0.005174999999999999,-24.26431684138569
0.039,0.00524375,-24.507246945283605
0.039,0.0053124999999999995,-24.748612636060226
0.039,0.005381249999999999,-24.988428976896525
0.039,0.00545,-25.226710838207993
0.039,0.005518749999999999,-25.463472900718532
0.039,0.005587499999999999,-25.69872965847547
0.039,0.00565625,-25.932495421807364
0.039,0.005724999999999999,-26.1647843202256
0.039,0.0057937499999999986,-26.39561030527148
0.039,0.0058625,-26.6249871533093
0.039,0.005931249999999999,-26.852928468267226
0.039,0.006,-27.079447684326848
0.0419,0.0005,-3.0022391679244986
0.0419,0.00056875,-3.4009323347175258
0.0419,0.0006375,-3.796343392173594
0.0419,0.00070625,-4.1885127024743145
0.0419,0.000775,-4.57747996869064
0.0419,0.00084375,-4.963284248182216
0.0419,0.0009124999999999999,-5.345963965671016
0.0419,0.00098125,-5.725556925999003
0.0419,0.00105,-6.102100326577715
0.0419,0.00111875,-6.475630769539607
0.0419,0.0011875,-6.846184273598444
0.0419,0.00125625,-7.213796285627478
0.0419,0.0013249999999999998,-7.578501691962828
0.0419,0.00139375,-7.9403348294399985
0.0419,0.0014624999999999998,-8.299329496170353
0.0419,0.0015312499999999998,-8.655518962065354
0.0419,0.0015999999999999999,-9.008935979114709
0.0419,0.0016687499999999999,-9.359612791425642
0.0419,0.0017375,-9.707581145029529
0.0419,0.00180625,-10.052872297462043
0.0419,0.001875,-10.395517027123212
0.0419,0.0019437499999999997,-10.735545642422982
0.0419,0.0020124999999999995,-11.072987990718053
0.0419,0.0020812499999999998,-11.407873467045748
0.0419,0.00215,-11.740231022659803
0.0419,0.00221875,-12.070089173373908
0.0419,0.0022874999999999996,-12.397476007717493
0.0419,0.00235625,-12.722419194908912
0.0419,0.0024249999999999996,-13.04494599265091
0.0419,0.00249375,-13.365083254752594
0.0419,0.0025624999999999997,-13.682857438582797
0.0419,0.00263125,-13.998294612358992
0.0419,0.0026999999999999997,-14.31142046227581
0.0419,0.0027687499999999995,-14.622260299477619
0.0419,0.0028374999999999997,-14.9308390668789
0.0419,0.0029062499999999995,-15.237181345836257
0.0419,0.0029749999999999998,-15.541311362675883
0.0419,0.0030437499999999996,-15.843252995080336
0.0419,0.0031125,-16.14302977833754
0.0419,0.0031812499999999996,-16.440664911456246
0.0419,0.00325,-16.736181263150645
0.0419,0.0033187499999999997,-17.029601377697762
0.0419,0.0033874999999999995,-17.320947480670508
0.0419,0.0034562499999999997,-17.610241484549796
0.0419,0.0035249999999999995,-17.897504994218203
0.0419,0.0035937499999999997,-18.18275931233865
0.0419,0.0036624999999999995,-18.466025444620396
0.0419,0.0037312499999999998,-18.747324104975448
0.0419,0.0037999999999999996,-19.026675720567756
0.0419,0.0038687499999999994,-19.304100436758173
0.0419,0.0039375,-19.57961812194703
0.0419,0.004006249999999999,-19.853248372317715
0.0419,0.004075,-20.1250105164826
0.0419,0.00414375,-20.394923620034422
0.0419,0.004212499999999999,-20.66300649000501
0.0419,0.0042812499999999995,-20.92927767923368
0.0419,0.00435,-21.19375549064716
0.0419,0.004418749999999999,-21.456457981453596
0.0419,0.0044875,-21.71740296725221
0.0419,0.0045562499999999995,-21.976608026060756
0.0419,0.004624999999999999,-22.234090502262763
0.0419,0.00469375,-22.48986751047632
0.0419,0.004762499999999999,-22.74395593934614
0.0419,0.004831249999999999,-22.996372455260946
0.0419,0.0049,-23.24713350599757
0.0419,0.004968749999999999,-23.49625532429356
0.0419,0.005037499999999999,-23.743753931350174
0.0419,0.00510625,-23.989645140266887
0.0419,0.005174999999999999,-24.233944559409277
0.0419,0.00524375,-24.476667595711742
0.0419,0.0053124999999999995,-24.71782945791649
0.0419,0.005381249999999999,-24.957445159750243
0.0419,0.00545,-25.195529523039845
0.0419,0.005518749999999999,-25.432097180768693
0.0419,0.005587499999999999,-25.66716258007459
0.0419,0.00565625,-25.90073998519093
0.0419,0.005724999999999999,-26.132843480331925
0.0419,0.0057937499999999986,-26.363486972523678
0.0419,0.0058625,-26.592684194381842
0.0419,0.005931249999999999,-26.82044870683722
0.0419,0.006,-27.046793901810315
0.0448,0.0005,-2.9974485699566342
0.0448,0.00056875,-3.3955275967592558
0.0448,0.0006375,-3.7903346752268128
0.0448,0.00070625,-4.181909980155802
0.0448,0.000775,-4.570293031305952
0.0448,0.00084375,-4.955522706695954
0.0448,0.0009124999999999999,-5.337637255577024
0.0448,0.00098125,-5.716674311092938
0.0448,0.00105,-6.092670902635219
0.0448,0.00111875,-6.4656634679026075
0.0448,0.0011875,-6.83568786467207
0.0448,0.00125625,-7.202779382290419
0.0448,0.0013249999999999998,-7.566972752893403
0.0448,0.00139375,-7.928302162360442
0.0448,0.0014624999999999998,-8.286801261011489
0.0448,0.0015312499999999998,-8.642503174054081
0.0448,0.0015999999999999999,-8.995440511786285
0.0448,0.0016687499999999999,-9.345645379562928
0.0448,0.0017375,-9.693149387531186
0.0448,0.00180625,-10.03798366014187
0.0448,0.001875,-10.380178845442115
0.0448,0.0019437499999999997,-10.719765124155863
0.0448,0.0020124999999999995,-11.056772218557033
0.0448,0.0020812499999999998,-11.391229401141661
0.0448,0.00215,-11.723165503103763
0.0448,0.00221875,-12.052608922620081
0.0448,0.0022874999999999996,-12.379587632949342
0.0448,0.00235625,-12.704129190349871
0.0448,0.0024249999999999996,-13.026260741821222
0.0448,0.00249375,-13.346009032673814
0.0448,0.0025624999999999997,-13.663400413931129
0.0448,0.00263125,-13.978460849569009
0.0448,0.0026999999999999997,-14.291215923595797
0.0448,0.0027687499999999995,-14.601690846977842
0.0448,0.0028374999999999997,-14.909910464413977
0.0448,0.0029062499999999995,-15.215899260962853
0.0448,0.0029749999999999998,-15.51968136852703
0.0448,0.0030437499999999996,-15.821280572197155
0.0448,0.0031125,-16.120720316459916
0.0448,0.0031812499999999996,-16.418023711273236
0.0448,0.00325,-16.71321353801162
0.0448,0.0033187499999999997,-17.006312255285454
0.0448,0.0033874999999999995,-17.297342004636896
0.0448,0.0034562499999999997,-17.586324616115675
0.0448,0.0035249999999999995,-17.8732816137374
0.0448,0.0035937499999999997,-18.158234220827953
0.0448,0.0036624999999999995,-18.44120336525572
0.0448,0.0037312499999999998,-18.722209684555388
0.0448,0.0037999999999999996,-19.001273530945262
0.0448,0.0038687499999999994,-19.278414976241013
0.0448,0.0039375,-19.55365381666797
0.0448,0.004006249999999999,-19.82700957757513
0.0448,0.004075,-20.098501518052142
0.0448,0.00414375,-20.368148635452688
0.0448,0.004212499999999999,-20.635969669825638
0.0448,0.0042812499999999995,-20.90198310825672
0.0448,0.00435,-21.166207189122225
0.0448,0.004418749999999999,-21.428659906257685
0.0448,0.0044875,-21.68935901304246
0.0448,0.0045562499999999995,-21.94832202640306
0.0448,0.004624999999999999,-22.20556623073666
0.0448,0.00469375,-22.461108681756723
0.0448,0.004762499999999999,-22.714966210262524
0.0448,0.004831249999999999,-22.96715542583453
0.0448,0.0049,-23.217692720456878
0.0448,0.004968749999999999,-23.46659427206914
0.0448,0.005037499999999999,-23.713876048048743
0.0448,0.00510625,-23.95955380862537
0.0448,0.005174999999999999,-24.203643110229457
0.0448,0.00524375,-24.446159308775766
0.0448,0.0053124999999999995,-24.68711756288358
0.0448,0.005381249999999999,-24.92653283703536
0.0448,0.00545,-25.164419904674634
0.0448,0.005518749999999999,-25.4007933512448
0.0448,0.005587499999999999,-25.635667577170164
0.0448,0.00565625,-25.869056800780513
0.0448,0.005724999999999999,-26.10097506118015
0.0448,0.0057937499999999986,-26.331436221063118
