state,phi_total,alpha_pore,phi_mc_abs,delta_lambda_pct
brine,0.18,0.08750000000000001,0.0028374999999999997,-12.711319969002147
brine,0.18,0.08750000000000001,0.0029062499999999995,-12.916622758202658
brine,0.18,0.08750000000000001,0.0029749999999999998,-13.120962547391391
brine,0.18,0.08750000000000001,0.0030437499999999996,-13.324346096333855
brine,0.18,0.08750000000000001,0.0031125,-13.526780101676401
brine,0.18,0.08750000000000001,0.0031812499999999996,-13.728271197681336
brine,0.18,0.08750000000000001,0.00325,-13.928825956951657
brine,0.18,0.08750000000000001,0.0033187499999999997,-14.128450891145627
brine,0.18,0.08750000000000001,0.0033874999999999995,-14.32715245168171
brine,0.18,0.08750000000000001,0.0034562499999999997,-14.5249370304333
brine,0.18,0.08750000000000001,0.0035249999999999995,-14.721810960414452
brine,0.18,0.08750000000000001,0.0035937499999999997,-14.917780516455549
brine,0.18,0.08750000000000001,0.0036624999999999995,-15.112851915870111
brine,0.18,0.08750000000000001,0.0037312499999999998,-15.307031319112301
brine,0.18,0.08750000000000001,0.0037999999999999996,-15.500324830425372
brine,0.18,0.08750000000000001,0.0038687499999999994,-15.692738498481365
brine,0.18,0.08750000000000001,0.0039375,-15.8842783170121
brine,0.18,0.08750000000000001,0.004006249999999999,-16.074950225431447
brine,0.18,0.08750000000000001,0.004075,-16.264760109449316
brine,0.18,0.08750000000000001,0.00414375,-16.453713801677257
brine,0.18,0.08750000000000001,0.004212499999999999,-16.64181708222592
brine,0.18,0.08750000000000001,0.0042812499999999995,-16.82907567929443
brine,0.18,0.08750000000000001,0.00435,-17.01549526975183
brine,0.18,0.08750000000000001,0.004418749999999999,-17.201081479710812
brine,0.18,0.08750000000000001,0.0044875,-17.385839885093656
brine,0.18,0.08750000000000001,0.0045562499999999995,-17.569776012190722
brine,0.18,0.08750000000000001,0.004624999999999999,-17.752895338211374
brine,0.18,0.08750000000000001,0.00469375,-17.93520329182778
brine,0.18,0.08750000000000001,0.004762499999999999,-18.116705253711203
brine,0.18,0.08750000000000001,0.004831249999999999,-18.297406557061535
brine,0.18,0.08750000000000001,0.0049,-18.477312488129556
brine,0.18,0.08750000000000001,0.004968749999999999,-18.65642828673247
brine,0.18,0.08750000000000001,0.005037499999999999,-18.8347591467626
brine,0.18,0.08750000000000001,0.00510625,-19.012310216689496
brine,0.18,0.08750000000000001,0.005174999999999999,-19.189086600055298
brine,0.18,0.08750000000000001,0.00524375,-19.36509335596379
brine,0.18,0.08750000000000001,0.0053124999999999995,-19.54033549956303
brine,0.18,0.08750000000000001,0.005381249999999999,-19.714818002521724
brine,0.18,0.08750000000000001,0.00545,-19.888545793499325
brine,0.18,0.08750000000000001,0.005518749999999999,-20.06152375861013
brine,0.18,0.08750000000000001,0.005587499999999999,-20.233756741881454
brine,0.18,0.08750000000000001,0.00565625,-20.40524954570566
brine,0.18,0.08750000000000001,0.005724999999999999,-20.576006931286646
brine,0.18,0.08750000000000001,0.0057937499999999986,-20.746033619080393
brine,0.18,0.08750000000000001,0.0058625,-20.91533428923001
brine,0.18,0.08750000000000001,0.005931249999999999,-21.083913581995116
brine,0.18,0.08750000000000001,0.006,-21.25177609817581
brine,0.18,0.09062500000000001,0.0005,-4.897999046700648
brine,0.18,0.09062500000000001,0.00056875,-5.141830452811677
brine,0.18,0.09062500000000001,0.0006375,-5.384415214924935
brine,0.18,0.09062500000000001,0.00070625,-5.625762869292443
brine,0.18,0.09062500000000001,0.000775,-5.865882855149618
brine,0.18,0.09062500000000001,0.00084375,-6.104784515945994
brine,0.18,0.09062500000000001,0.0009124999999999999,-6.342477100557119
brine,0.18,0.09062500000000001,0.00098125,-6.5789697644780984
brine,0.18,0.09062500000000001,0.00105,-6.814271570999156
brine,0.18,0.09062500000000001,0.00111875,-7.048391492363476
brine,0.18,0.09062500000000001,0.0011875,-7.281338410907575
brine,0.18,0.09062500000000001,0.00125625,-7.513121120184718
brine,0.18,0.09062500000000001,0.0013249999999999998,-7.743748326071347
brine,0.18,0.09062500000000001,0.00139375,-7.973228647857195
brine,0.18,0.09062500000000001,0.0014624999999999998,-8.201570619318966
brine,0.18,0.09062500000000001,0.0015312499999999998,-8.42878268977832
brine,0.18,0.09062500000000001,0.0015999999999999999,-8.654873225143941
brine,0.18,0.09062500000000001,0.0016687499999999999,-8.8798505089384
brine,0.18,0.09062500000000001,0.0017375,-9.103722743309905
brine,0.18,0.09062500000000001,0.00180625,-9.32649805002888
brine,0.18,0.09062500000000001,0.001875,-9.548184471470346
brine,0.18,0.09062500000000001,0.0019437499999999997,-9.768789971581613
brine,0.18,0.09062500000000001,0.0020124999999999995,-9.98832243683605
brine,0.18,0.09062500000000001,0.0020812499999999998,-10.206789677172837
brine,0.18,0.09062500000000001,0.00215,-10.424199426923128
brine,0.18,0.09062500000000001,0.00221875,-10.64055934572281
brine,0.18,0.09062500000000001,0.0022874999999999996,-10.855877019412022
brine,0.18,0.09062500000000001,0.00235625,-11.070159960921838
brine,0.18,0.09062500000000001,0.0024249999999999996,-11.28341561114794
brine,0.18,0.09062500000000001,0.00249375,-11.495651339812095
brine,0.18,0.09062500000000001,0.0025624999999999997,-11.706874446310918
brine,0.18,0.09062500000000001,0.00263125,-11.917092160552913
brine,0.18,0.09062500000000001,0.0026999999999999997,-12.126311643783238
brine,0.18,0.09062500000000001,0.0027687499999999995,-12.334539989397012
brine,0.18,0.09062500000000001,0.0028374999999999997,-12.541784223740942
brine,0.18,0.09062500000000001,0.0029062499999999995,-12.748051306903617
brine,0.18,0.09062500000000001,0.0029749999999999998,-12.953348133494766
brine,0.18,0.09062500000000001,0.0030437499999999996,-13.15768153341335
brine,0.18,0.09062500000000001,0.0031125,-13.361058272605112
brine,0.18,0.09062500000000001,0.0031812499999999996,-13.563485053809249
brine,0.18,0.09062500000000001,0.00325,-13.7649685172949
brine,0.18,0.09062500000000001,0.0033187499999999997,-13.965515241587147
brine,0.18,0.09062500000000001,0.0033874999999999995,-14.165131744183045
brine,0.18,0.09062500000000001,0.0034562499999999997,-14.363824482257572
brine,0.18,0.09062500000000001,0.0035249999999999995,-14.56159985336013
brine,0.18,0.09062500000000001,0.0035937499999999997,-14.75846419610096
brine,0.18,0.09062500000000001,0.0036624999999999995,-14.954423790828399
brine,0.18,0.09062500000000001,0.0037312499999999998,-15.149484860296745
brine,0.18,0.09062500000000001,0.0037999999999999996,-15.343653570325024
brine,0.18,0.09062500000000001,0.0038687499999999994,-15.536936030446542
brine,0.18,0.09062500000000001,0.0039375,-15.729338294549784
brine,0.18,0.09062500000000001,0.004006249999999999,-15.920866361510463
brine,0.18,0.09062500000000001,0.004075,-16.111526175814948
brine,0.18,0.09062500000000001,0.00414375,-16.301323628175325
brine,0.18,0.09062500000000001,0.004212499999999999,-16.49026455613606
brine,0.18,0.09062500000000001,0.0042812499999999995,-16.678354744672568
brine,0.18,0.09062500000000001,0.00435,-16.86559992678144
brine,0.18,0.09062500000000001,0.004418749999999999,-17.05200578406316
brine,0.18,0.09062500000000001,0.0044875,-17.237577947296607
brine,0.18,0.09062500000000001,0.0045562499999999995,-17.422321997006165
brine,0.18,0.09062500000000001,0.004624999999999999,-17.60624346402097
brine,0.18,0.09062500000000001,0.00469375,-17.789347830027015
brine,0.18,0.09062500000000001,0.004762499999999999,-17.97164052811165
brine,0.18,0.09062500000000001,0.004831249999999999,-18.153126943301018
brine,0.18,0.09062500000000001,0.0049,-18.333812413090275
brine,0.18,0.09062500000000001,0.004968749999999999,-18.51370222796688
brine,0.18,0.09062500000000001,0.005037499999999999,-18.69280163192699
brine,0.18,0.09062500000000001,0.00510625,-18.871115822984947
brine,0.18,0.09062500000000001,0.005174999999999999,-19.048649953676247
brine,0.18,0.09062500000000001,0.00524375,-19.225409131553786
brine,0.18,0.09062500000000001,0.0053124999999999995,-19.401398419677676
brine,0.18,0.09062500000000001,0.005381249999999999,-19.576622837098732
brine,0.18,0.09062500000000001,0.00545,-19.75108735933553
brine,0.18,0.09062500000000001,0.005518749999999999,-19.924796918845388
brine,0.18,0.09062500000000001,0.005587499999999999,-20.09775640548923
brine,0.18,0.09062500000000001,0.00565625,-20.26997066699038
brine,0.18,0.09062500000000001,0.005724999999999999,-20.44144450938747
brine,0.18,0.09062500000000001,0.0057937499999999986,-20.61218269748162
brine,0.18,0.09062500000000001,0.0058625,-20.782189955277673
brine,0.18,0.09062500000000001,0.005931249999999999,-20.95147096641991
brine,0.18,0.09062500000000001,0.006,-21.120030374622253
brine,0.18,0.09375,0.0005,-4.6973757354991665
brine,0.18,0.09375,0.00056875,-4.942429837984435
brine,0.18,0.09375,0.0006375,-5.186227331538614
brine,0.18,0.09375,0.00070625,-5.428777857059699
brine,0.18,0.09375,0.000775,-5.670090957075172
brine,0.18,0.09375,0.00084375,-5.910176076993709
brine,0.18,0.09375,0.0009124999999999999,-6.1490425663374175
brine,0.18,0.09375,0.00098125,-6.386699679955555
brine,0.18,0.09375,0.00105,-6.623156579219831
brine,0.18,0.09375,0.00111875,-6.85842233320161
brine,0.18,0.09375,0.0011875,-7.092505919831473
brine,0.18,0.09375,0.00125625,-7.3254162270411225
brine,0.18,0.09375,0.0013249999999999998,-7.557162053888416
brine,0.18,0.09375,0.00139375,-7.787752111665383
brine,0.18,0.09375,0.0014624999999999998,-8.017195024989837
brine,0.18,0.09375,0.0015312499999999998,-8.245499332880641
brine,0.18,0.09375,0.0015999999999999999,-8.472673489816987
brine,0.18,0.09375,0.0016687499999999999,-8.698725866782091
brine,0.18,0.09375,0.0017375,-8.923664752291439
brine,0.18,0.09375,0.00180625,-9.147498353405734
brine,0.18,0.09375,0.001875,-9.370234796729205
brine,0.18,0.09375,0.0019437499999999997,-9.591882129392904
brine,0.18,0.09375,0.0020124999999999995,-9.812448320024114
brine,0.18,0.09375,0.0020812499999999998,-10.031941259701114
brine,0.18,0.09375,0.00215,-10.250368762894306
brine,0.18,0.09375,0.00221875,-10.467738568393678
brine,0.18,0.09375,0.0022874999999999996,-10.68405834022264
brine,0.18,0.09375,0.00235625,-10.899335668538923
brine,0.18,0.09375,0.0024249999999999996,-11.113578070522207
brine,0.18,0.09375,0.00249375,-11.326792991249206
brine,0.18,0.09375,0.0025624999999999997,-11.538987804556012
brine,0.18,0.09375,0.00263125,-11.750169813888201
brine,0.18,0.09375,0.0026999999999999997,-11.960346253138832
brine,0.18,0.09375,0.0027687499999999995,-12.169524287474314
brine,0.18,0.09375,0.0028374999999999997,-12.377711014148753
brine,0.18,0.09375,0.0029062499999999995,-12.58491346330661
brine,0.18,0.09375,0.0029749999999999998,-12.791138598774053
brine,0.18,0.09375,0.0030437499999999996,-12.996393318839152
brine,0.18,0.09375,0.0031125,-13.200684457020987
brine,0.18,0.09375,0.0031812499999999996,-13.404018782828121
brine,0.18,0.09375,0.00325,-13.60640300250626
brine,0.18,0.09375,0.0033187499999999997,-13.807843759775581
brine,0.18,0.09375,0.0033874999999999995,-14.008347636557763
brine,0.18,0.09375,0.0034562499999999997,-14.207921153692777
brine,0.18,0.09375,0.0035249999999999995,-14.406570771645914
brine,0.18,0.09375,0.0035937499999999997,-14.604302891204824
brine,0.18,0.09375,0.0036624999999999995,-14.801123854167043
brine,0.18,0.09375,0.0037312499999999998,-14.997039944018049
brine,0.18,0.09375,0.0037999999999999996,-15.192057386599826
brine,0.18,0.09375,0.0038687499999999994,-15.386182350770504
brine,0.18,0.09375,0.0039375,-15.57942094905473
brine,0.18,0.09375,0.004006249999999999,-15.771779238285257
brine,0.18,0.09375,0.004075,-15.96326322023577
brine,0.18,0.09375,0.00414375,-16.153878842245152
brine,0.18,0.09375,0.004212499999999999,-16.343631997833146
brine,0.18,0.09375,0.0042812499999999995,-16.53252852730785
brine,0.18,0.09375,0.00435,-16.72057421836485
brine,0.18,0.09375,0.004418749999999999,-16.907774806678347
brine,0.18,0.09375,0.0044875,-17.094135976484367
brine,0.18,0.09375,0.0045562499999999995,-17.279663361156064
brine,0.18,0.09375,0.004624999999999999,-17.464362543771326
brine,0.18,0.09375,0.00469375,-17.648239057672928
brine,0.18,0.09375,0.004762499999999999,-17.831298387020965
brine,0.18,0.09375,0.004831249999999999,-18.01354596733824
brine,0.18,0.09375,0.0049,-18.194987186048188
brine,0.18,0.09375,0.004968749999999999,-18.37562738300563
brine,0.18,0.09375,0.005037499999999999,-18.55547185102093
brine,0.18,0.09375,0.00510625,-18.734525836376555
brine,0.18,0.09375,0.005174999999999999,-18.912794539337582
brine,0.18,0.09375,0.00524375,-19.090283114654863
brine,0.18,0.09375,0.0053124999999999995,-19.266996672062024
brine,0.18,0.09375,0.005381249999999999,-19.44294027676586
brine,0.18,0.09375,0.00545,-19.618118949930118
brine,0.18,0.09375,0.005518749999999999,-19.792537669153397
brine,0.18,0.09375,0.005587499999999999,-19.96620136894038
brine,0.18,0.09375,0.00565625,-20.13911494116735
brine,0.18,0.09375,0.005724999999999999,-20.31128323554145
brine,0.18,0.09375,0.0057937499999999986,-20.482711060054072
brine,0.18,0.09375,0.0058625,-20.65340318142853
brine,0.18,0.09375,0.005931249999999999,-20.823364325561744
brine,0.18,0.09375,0.006,-20.992599177960535
brine,0.18,0.096875,0.0005,-4.503045586650379
brine,0.18,0.096875,0.00056875,-4.7492869352134806
brine,0.18,0.096875,0.0006375,-4.99426197233796
brine,0.18,0.096875,0.00070625,-5.237980441099579
brine,0.18,0.096875,0.000775,-5.480451984877962
brine,0.18,0.096875,0.00084375,-5.721686148628677
brine,0.18,0.096875,0.0009124999999999999,-5.961692380135622
brine,0.18,0.096875,0.00098125,-6.200480031244503
brine,0.18,0.096875,0.00105,-6.438058359077491
brine,0.18,0.096875,0.00111875,-6.674436527229481
brine,0.18,0.096875,0.0011875,-6.909623606946338
brine,0.18,0.096875,0.00125625,-7.143628578285216
brine,0.18,0.096875,0.0013249999999999998,-7.376460331257675
brine,0.18,0.096875,0.00139375,-7.608127666955329
brine,0.18,0.096875,0.0014624999999999998,-7.838639298658981
brine,0.18,0.096875,0.0015312499999999998,-8.068003852930978
brine,0.18,0.096875,0.0015999999999999999,-8.29622987069123
brine,0.18,0.096875,0.0016687499999999999,-8.523325808277638
brine,0.18,0.096875,0.0017375,-8.749300038490288
brine,0.18,0.096875,0.00180625,-8.974160851620638
brine,0.18,0.096875,0.001875,-9.19791645646531
brine,0.18,0.096875,0.0019437499999999997,-9.420574981324933
brine,0.18,0.096875,0.0020124999999999995,-9.642144474988571
brine,0.18,0.096875,0.0020812499999999998,-9.862632907703468
brine,0.18,0.096875,0.00215,-10.082048172130797
brine,0.18,0.096875,0.00221875,-10.300398084287378
brine,0.18,0.096875,0.0022874999999999996,-10.517690384473928
brine,0.18,0.096875,0.00235625,-10.733932738189568
brine,0.18,0.096875,0.0024249999999999996,-10.949132737033201
brine,0.18,0.096875,0.00249375,-11.163297899592145
brine,0.18,0.096875,0.0025624999999999997,-11.376435672317454
brine,0.18,0.096875,0.00263125,-11.588553430387263
brine,0.18,0.096875,0.0026999999999999997,-11.799658478557285
brine,0.18,0.096875,0.0027687499999999995,-12.00975805199945
brine,0.18,0.096875,0.0028374999999999997,-12.218859317128448
brine,0.18,0.096875,0.0029062499999999995,-12.42696937241655
brine,0.18,0.096875,0.0029749999999999998,-12.634095249196942
brine,0.18,0.096875,0.0030437499999999996,-12.840243912455561
brine,0.18,0.096875,0.0031125,-13.045422261611796
brine,0.18,0.096875,0.0031812499999999996,-13.249637131288324
brine,0.18,0.096875,0.00325,-13.452895292069853
brine,0.18,0.096875,0.0033187499999999997,-13.65520345125153
brine,0.18,0.096875,0.0033874999999999995,-13.85656825357672
brine,0.18,0.096875,0.0034562499999999997,-14.056996281964256
brine,0.18,0.096875,0.0035249999999999995,-14.25649405822624
brine,0.18,0.096875,0.0035937499999999997,-14.455068043775043
brine,0.18,0.096875,0.0036624999999999995,-14.652724640321145
brine,0.18,0.096875,0.0037312499999999998,-14.849470190561025
brine,0.18,0.096875,0.0037999999999999996,-15.045310978855545
brine,0.18,0.096875,0.0038687499999999994,-15.240253231899217
brine,0.18,0.096875,0.0039375,-15.434303119379937
brine,0.18,0.096875,0.004006249999999999,-15.627466754630122
brine,0.18,0.096875,0.004075,-15.81975019526847
brine,0.18,0.096875,0.00414375,-16.011159443833353
brine,0.18,0.096875,0.004212499999999999,-16.20170044840741
brine,0.18,0.096875,0.0042812499999999995,-16.3913791032336
brine,0.18,0.096875,0.00435,-16.58020124932309
brine,0.18,0.096875,0.004418749999999999,-16.768172675054778
brine,0.18,0.096875,0.0044875,-16.955299116766824
brine,0.18,0.096875,0.0045562499999999995,-17.14158625934018
brine,0.18,0.096875,0.004624999999999999,-17.327039736774218
brine,0.18,0.096875,0.00469375,-17.511665132754818
brine,0.18,0.096875,0.004762499999999999,-17.695467981214684
brine,0.18,0.096875,0.004831249999999999,-17.878453766886356
brine,0.18,0.096875,0.0049,-18.06062792584764
brine,0.18,0.096875,0.004968749999999999,-18.24199584606001
brine,0.18,0.096875,0.005037499999999999,-18.42256286789988
brine,0.18,0.096875,0.00510625,-18.6023342846826
brine,0.18,0.096875,0.005174999999999999,-18.78131534317983
brine,0.18,0.096875,0.00524375,-18.959511244129924
brine,0.18,0.096875,0.0053124999999999995,-19.136927142741726
brine,0.18,0.096875,0.005381249999999999,-19.31356814919172
brine,0.18,0.096875,0.00545,-19.489439329114578
brine,0.18,0.096875,0.005518749999999999,-19.664545704087523
brine,0.18,0.096875,0.005587499999999999,-19.838892252108177
brine,0.18,0.096875,0.00565625,-20.01248390806635
brine,0.18,0.096875,0.005724999999999999,-20.18532556420966
brine,0.18,0.096875,0.0057937499999999986,-20.357422070603043
brine,0.18,0.096875,0.0058625,-20.528778235582532
brine,0.18,0.096875,0.005931249999999999,-20.699398826202962
brine,0.18,0.096875,0.006,-20.86928856868019
brine,0.18,0.1,0.0005,-4.314739295889532
brine,0.18,0.1,0.00056875,-4.5621338137155405
brine,0.18,0.1,0.0006375,-4.808252571151629
brine,0.18,0.1,0.00070625,-5.0531054110524805
brine,0.18,0.1,0.000775,-5.296702075278632
brine,0.18,0.1,0.00084375,-5.539052205988502
brine,0.18,0.1,0.0009124999999999999,-5.780165346910558
brine,0.18,0.1,0.00098125,-6.020050944596184
brine,0.18,0.1,0.00105,-6.258718349653333
brine,0.18,0.1,0.00111875,-6.496176817961558
brine,0.18,0.1,0.0011875,-6.732435511868545
brine,0.18,0.1,0.00125625,-6.967503501368606
brine,0.18,0.1,0.0013249999999999998,-7.201389765263194
brine,0.18,0.1,0.00139375,-7.434103192304459
brine,0.18,0.1,0.0014624999999999998,-7.6656525823210355
brine,0.18,0.1,0.0015312499999999998,-7.8960466473273625
brine,0.18,0.1,0.0015999999999999999,-8.125294012616322
brine,0.18,0.1,0.0016687499999999999,-8.353403217835664
brine,0.18,0.1,0.0017375,-8.580382718048398
brine,0.18,0.1,0.00180625,-8.806240884777324
brine,0.18,0.1,0.001875,-9.030986007034477
brine,0.18,0.1,0.0019437499999999997,-9.254626292335015
brine,0.18,0.1,0.0020124999999999995,-9.477169867696407
brine,0.18,0.1,0.0020812499999999998,-9.698624780622927
brine,0.18,0.1,0.00215,-9.918999000075653
brine,0.18,0.1,0.00221875,-10.138300417428386
brine,0.18,0.1,0.0022874999999999996,-10.356536847409583
brine,0.18,0.1,0.00235625,-10.573716029030722
brine,0.18,0.1,0.0024249999999999996,-10.789845626500993
brine,0.18,0.1,0.00249375,-11.004933230128966
brine,0.18,0.1,0.0025624999999999997,-11.218986357211097
brine,0.18,0.1,0.00263125,-11.43201245290761
brine,0.18,0.1,0.0026999999999999997,-11.644018891105587
brine,0.18,0.1,0.0027687499999999995,-11.855012975269894
brine,0.18,0.1,0.0028374999999999997,-12.065001939281828
brine,0.18,0.1,0.0029062499999999995,-12.273992948265876
brine,0.18,0.1,0.0029749999999999998,-12.481993099404642
brine,0.18,0.1,0.0030437499999999996,-12.689009422742256
brine,0.18,0.1,0.0031125,-12.89504888197641
brine,0.18,0.1,0.0031812499999999996,-13.100118375239232
brine,0.18,0.1,0.00325,-13.30422473586705
brine,0.18,0.1,0.0033187499999999997,-13.50737473315946
brine,0.18,0.1,0.0033874999999999995,-13.70957507312777
brine,0.18,0.1,0.0034562499999999997,-13.910832399232746
brine,0.18,0.1,0.0035249999999999995,-14.111153293112366
brine,0.18,0.1,0.0035937499999999997,-14.310544275299206
brine,0.18,0.1,0.0036624999999999995,-14.509011805927939
brine,0.18,0.1,0.0037312499999999998,-14.706562285433098
brine,0.18,0.1,0.0037999999999999996,-14.903202055237056
brine,0.18,0.1,0.0038687499999999994,-15.098937398428596
brine,0.18,0.1,0.0039375,-15.293774540432187
brine,0.18,0.1,0.004006249999999999,-15.487719649667866
brine,0.18,0.1,0.004075,-15.680778838202343
brine,0.18,0.1,0.00414375,-15.87295816239102
brine,0.18,0.1,0.004212499999999999,-16.06426362351128
brine,0.18,0.1,0.0042812499999999995,-16.254701168387236
brine,0.18,0.1,0.00435,-16.444276690005918
brine,0.18,0.1,0.004418749999999999,-16.63299602812514
brine,0.18,0.1,0.0044875,-16.820864969873128
brine,0.18,0.1,0.0045562499999999995,-17.007889250340153
brine,0.18,0.1,0.004624999999999999,-17.194074553162
brine,0.18,0.1,0.00469375,-17.37942651109586
brine,0.18,0.1,0.004762499999999999,-17.563950706588237
brine,0.18,0.1,0.004831249999999999,-17.747652672335555
brine,0.18,0.1,0.0049,-17.93053789183705
brine,0.18,0.1,0.004968749999999999,-18.112611799940336
brine,0.18,0.1,0.005037499999999999,-18.293879783379964
brine,0.18,0.1,0.00510625,-18.47434718130842
brine,0.18,0.1,0.005174999999999999,-18.654019285820542
brine,0.18,0.1,0.00524375,-18.83290134247068
brine,0.18,0.1,0.0053124999999999995,-19.010998550783295
brine,0.18,0.1,0.005381249999999999,-19.188316064756687
brine,0.18,0.1,0.00545,-19.364858993360173
brine,0.18,0.1,0.005518749999999999,-19.540632401024865
brine,0.18,0.1,0.005587499999999999,-19.71564130812777
brine,0.18,0.1,0.00565625,-19.889890691469994
brine,0.18,0.1,0.005724999999999999,-20.063385484748306
brine,0.18,0.1,0.0057937499999999986,-20.23613057902091
brine,0.18,0.1,0.0058625,-20.408130823167028
brine,0.18,0.1,0.005931249999999999,-20.579391024340605
brine,0.18,0.1,0.006,-20.74991594841817
brine,0.18,0.10312500000000001,0.0005,-4.132202536693629
brine,0.18,0.10312500000000001,0.00056875,-4.380717452257472
brine,0.18,0.10312500000000001,0.0006375,-4.627947403533296
brine,0.18,0.10312500000000001,0.00070625,-4.873902330823339
brine,0.18,0.10312500000000001,0.000775,-5.11859207216451
brine,0.18,0.10312500000000001,0.00084375,-5.362026364640058
brine,0.18,0.10312500000000001,0.0009124999999999999,-5.604214845671374
brine,0.18,0.10312500000000001,0.00098125,-5.84516705428967
brine,0.18,0.10312500000000001,0.00105,-6.0848924323884255
brine,0.18,0.10312500000000001,0.00111875,-6.323400325956755
brine,0.18,0.10312500000000001,0.0011875,-6.560699986293909
brine,0.18,0.10312500000000001,0.00125625,-6.796800571205494
brine,0.18,0.10312500000000001,0.0013249999999999998,-7.031711146181602
brine,0.18,0.10312500000000001,0.00139375,-7.2654406855570075
brine,0.18,0.10312500000000001,0.0014624999999999998,-7.4979980736541325
brine,0.18,0.10312500000000001,0.0015312499999999998,-7.729392105908685
brine,0.18,0.10312500000000001,0.0015999999999999999,-7.95963148997855
brine,0.18,0.10312500000000001,0.0016687499999999999,-8.188724846836038
brine,0.18,0.10312500000000001,0.0017375,-8.41668071184401
brine,0.18,0.10312500000000001,0.00180625,-8.643507535815756
brine,0.18,0.10312500000000001,0.001875,-8.869213686059508
brine,0.18,0.10312500000000001,0.0019437499999999997,-9.093807447407135
brine,0.18,0.10312500000000001,0.0020124999999999995,-9.31729702322801
brine,0.18,0.10312500000000001,0.0020812499999999998,-9.53969053642774
brine,0.18,0.10312500000000001,0.00215,-9.760996030432276
brine,0.18,0.10312500000000001,0.00221875,-9.981221470157635
brine,0.18,0.10312500000000001,0.0022874999999999996,-10.200374742965563
brine,0.18,0.10312500000000001,0.00235625,-10.418463659605061
brine,0.18,0.10312500000000001,0.0024249999999999996,-10.635495955140355
brine,0.18,0.10312500000000001,0.00249375,-10.851479289865525
brine,0.18,0.10312500000000001,0.0025624999999999997,-11.066421250205538
brine,0.18,0.10312500000000001,0.00263125,-11.28032934960475
brine,0.18,0.10312500000000001,0.0026999999999999997,-11.493211029402262
brine,0.18,0.10312500000000001,0.0027687499999999995,-11.705073659694843
brine,0.18,0.10312500000000001,0.0028374999999999997,-11.915924540187476
brine,0.18,0.10312500000000001,0.0029062499999999995,-12.125770901031757
brine,0.18,0.10312500000000001,0.0029749999999999998,-12.334619903652309
brine,0.18,0.10312500000000001,0.0030437499999999996,-12.542478641561486
brine,0.18,0.10312500000000001,0.0031125,-12.749354141162517
brine,0.18,0.10312500000000001,0.0031812499999999996,-12.955253362541127
brine,0.18,0.10312500000000001,0.00325,-13.160183200246276
brine,0.18,0.10312500000000001,0.0033187499999999997,-13.364150484059536
brine,0.18,0.10312500000000001,0.0033874999999999995,-13.567161979754093
brine,0.18,0.10312500000000001,0.0034562499999999997,-13.76922438984253
brine,0.18,0.10312500000000001,0.0035249999999999995,-13.970344354314705
brine,0.18,0.10312500000000001,0.0035937499999999997,-14.17052845136505
brine,0.18,0.10312500000000001,0.0036624999999999995,-14.36978319810967
brine,0.18,0.10312500000000001,0.0037312499999999998,-14.568115051293773
brine,0.18,0.10312500000000001,0.0037999999999999996,-14.76553040798887
brine,0.18,0.10312500000000001,0.0038687499999999994,-14.96203560628084
brine,0.18,0.10312500000000001,0.0039375,-15.15763692594798
brine,0.18,0.10312500000000001,0.004006249999999999,-15.35234058913016
brine,0.18,0.10312500000000001,0.004075,-15.546152760988468
brine,0.18,0.10312500000000001,0.00414375,-15.739079550356015
brine,0.18,0.10312500000000001,0.004212499999999999,-15.931127010379786
brine,0.18,0.10312500000000001,0.0042812499999999995,-16.122301139153613
brine,0.18,0.10312500000000001,0.00435,-16.312607880342764
brine,0.18,0.10312500000000001,0.004418749999999999,-16.50205312379984
brine,0.18,0.10312500000000001,0.0044875,-16.690642706172437
brine,0.18,0.10312500000000001,0.0045562499999999995,-16.878382411502564
brine,0.18,0.10312500000000001,0.004624999999999999,-17.065277971817988
brine,0.18,0.10312500000000001,0.00469375,-17.25133506771559
brine,0.18,0.10312500000000001,0.004762499999999999,-17.43655932893693
brine,0.18,0.10312500000000001,0.004831249999999999,-17.620956334936
brine,0.18,0.10312500000000001,0.0049,-17.80453161543965
brine,0.18,0.10312500000000001,0.004968749999999999,-17.9872906510001
brine,0.18,0.10312500000000001,0.005037499999999999,-18.169238873540554
brine,0.18,0.10312500000000001,0.00510625,-18.35038166689324
brine,0.18,0.10312500000000001,0.005174999999999999,-18.53072436733055
brine,0.18,0.10312500000000001,0.00524375,-18.710272264088896
brine,0.18,0.10312500000000001,0.0053124999999999995,-18.889030599885995
brine,0.18,0.10312500000000001,0.005381249999999999,-19.067004571431095
brine,0.18,0.10312500000000001,0.00545,-19.244199329928453
brine,0.18,0.10312500000000001,0.005518749999999999,-19.42061998157449
brine,0.18,0.10312500000000001,0.005587499999999999,-19.596271588048193
brine,0.18,0.10312500000000001,0.00565625,-19.77115916699523
brine,0.18,0.10312500000000001,0.005724999999999999,-19.945287692505733
brine,0.18,0.10312500000000001,0.0057937499999999986,-20.118662095585833
brine,0.18,0.10312500000000001,0.0058625,-20.291287264623254
brine,0.18,0.10312500000000001,0.005931249999999999,-20.463168045846604
brine,0.18,0.10312500000000001,0.006,-20.63430924377898
brine,0.18,0.10625000000000001,0.0005,-3.9551949347213107
brine,0.18,0.10625000000000001,0.00056875,-4.204798717707042
brine,0.18,0.10625000000000001,0.0006375,-4.453108569406711
