state,phi_total,phi_mc_abs,delta_lambda_pct
brine,0.2425,0.0039375,-13.030062021946664
brine,0.2425,0.004006249999999999,-13.227457276779992
brine,0.2425,0.004075,-13.423957821312241
brine,0.2425,0.00414375,-13.619569724811214
brine,0.2425,0.004212499999999999,-13.814299001774062
brine,0.2425,0.0042812499999999995,-14.008151612543738
brine,0.2425,0.00435,-14.201133463917033
brine,0.2425,0.004418749999999999,-14.393250409744638
brine,0.2425,0.0044875,-14.5845082515231
brine,0.2425,0.0045562499999999995,-14.774912738978601
brine,0.2425,0.004624999999999999,-14.964469570643358
brine,0.2425,0.00469375,-15.153184394423974
brine,0.2425,0.004762499999999999,-15.341062808162542
brine,0.2425,0.004831249999999999,-15.52811036018995
brine,0.2425,0.0049,-15.714332549872317
brine,0.2425,0.004968749999999999,-15.899734828149684
brine,0.2425,0.005037499999999999,-16.08432259806806
brine,0.2425,0.00510625,-16.26810121530426
brine,0.2425,0.005174999999999999,-16.451075988683815
brine,0.2425,0.00524375,-16.63325218069223
brine,0.2425,0.0053124999999999995,-16.81463500797951
brine,0.2425,0.005381249999999999,-16.995229641858067
brine,0.2425,0.00545,-17.17504120879419
brine,0.2425,0.005518749999999999,-17.35407479089314
brine,0.2425,0.005587499999999999,-17.532335426377983
brine,0.2425,0.00565625,-17.70982811006212
brine,0.2425,0.005724999999999999,-17.886557793815914
brine,0.2425,0.0057937499999999986,-18.062529387027123
brine,0.2425,0.0058625,-18.237747757055516
brine,0.2425,0.005931249999999999,-18.412217729681714
brine,0.2425,0.006,-18.585944089550154
brine,0.245,0.0005,-1.8640040743169644
brine,0.245,0.00056875,-2.114880547664967
brine,0.245,0.0006375,-2.364476729909451
brine,0.245,0.00070625,-2.6128023966190916
brine,0.245,0.000775,-2.8598672240942435
brine,0.245,0.00084375,-3.105680790624037
brine,0.245,0.0009124999999999999,-3.350252577723981
brine,0.245,0.00098125,-3.593591971355233
brine,0.245,0.00105,-3.835708263125216
brine,0.245,0.00111875,-4.076610651470325
brine,0.245,0.0011875,-4.316308242820798
brine,0.245,0.00125625,-4.554810052748235
brine,0.245,0.0013249999999999998,-4.792125007095952
brine,0.245,0.00139375,-5.028261943092443
brine,0.245,0.0014624999999999998,-5.263229610448384
brine,0.245,0.0015312499999999998,-5.4970366724374
brine,0.245,0.0015999999999999999,-5.72969170696074
brine,0.245,0.0016687499999999999,-5.961203207596338
brine,0.245,0.0017375,-6.1915795846324455
brine,0.245,0.00180625,-6.420829166086095
brine,0.245,0.001875,-6.648960198706548
brine,0.245,0.0019437499999999997,-6.8759808489643035
brine,0.245,0.0020124999999999995,-7.1018992040255045
brine,0.245,0.0020812499999999998,-7.326723272712312
brine,0.245,0.00215,-7.550460986449205
brine,0.245,0.00221875,-7.773120200195806
brine,0.245,0.0022874999999999996,-7.9947086933660865
brine,0.245,0.00235625,-8.215234170734371
brine,0.245,0.0024249999999999996,-8.434704263328431
brine,0.245,0.00249375,-8.653126529309663
brine,0.245,0.0025624999999999997,-8.870508454840717
brine,0.245,0.00263125,-9.08685745494085
brine,0.245,0.0026999999999999997,-9.302180874328984
brine,0.245,0.0027687499999999995,-9.51648598825495
brine,0.245,0.0028374999999999997,-9.729780003318751
brine,0.245,0.0029062499999999995,-9.942070058278512
brine,0.245,0.0029749999999999998,-10.153363224846808
brine,0.245,0.0030437499999999996,-10.363666508476067
brine,0.245,0.0031125,-10.572986849132631
brine,0.245,0.0031812499999999996,-10.781331122060292
brine,0.245,0.00325,-10.98870613853305
brine,0.245,0.0033187499999999997,-11.19511864659723
brine,0.245,0.0033874999999999995,-11.400575331803704
brine,0.245,0.0034562499999999997,-11.605082817929413
brine,0.245,0.0035249999999999995,-11.808647667689428
brine,0.245,0.0035937499999999997,-12.011276383438878
brine,0.245,0.0036624999999999995,-12.212975407865272
brine,0.245,0.0037312499999999998,-12.413751124671398
brine,0.245,0.0037999999999999996,-12.613609859248808
brine,0.245,0.0038687499999999994,-12.81255787934204
brine,0.245,0.0039375,-13.010601395703926
brine,0.245,0.004006249999999999,-13.2077465627418
brine,0.245,0.004075,-13.403999479155091
brine,0.245,0.00414375,-13.599366188564225
brine,0.245,0.004212499999999999,-13.793852680130925
brine,0.245,0.0042812499999999995,-13.987464889170392
brine,0.245,0.00435,-14.180208697754898
brine,0.245,0.004418749999999999,-14.372089935309635
brine,0.245,0.0044875,-14.56311437920039
brine,0.245,0.0045562499999999995,-14.753287755313288
brine,0.245,0.004624999999999999,-14.942615738627044
brine,0.245,0.00469375,-15.13110395377735
brine,0.245,0.004762499999999999,-15.318757975613979
brine,0.245,0.004831249999999999,-15.505583329750339
brine,0.245,0.0049,-15.691585493105922
brine,0.245,0.004968749999999999,-15.876769894441384
brine,0.245,0.005037499999999999,-16.061141914886843
brine,0.245,0.00510625,-16.244706888463046
brine,0.245,0.005174999999999999,-16.42747010259577
brine,0.245,0.00524375,-16.609436798623488
brine,0.245,0.0053124999999999995,-16.79061217229847
brine,0.245,0.005381249999999999,-16.971001374281258
brine,0.245,0.00545,-17.15060951062881
brine,0.245,0.005518749999999999,-17.329441643276244
brine,0.245,0.005587499999999999,-17.507502790512426
brine,0.245,0.00565625,-17.6847979274493
brine,0.245,0.005724999999999999,-17.861331986485425
brine,0.245,0.0057937499999999986,-18.037109857763166
brine,0.245,0.0058625,-18.212136389620376
brine,0.245,0.005931249999999999,-18.386416389036153
brine,0.245,0.006,-18.559954622070904
brine,0.2475,0.0005,-1.8608690386780218
brine,0.2475,0.00056875,-2.1113326367408005
brine,0.2475,0.0006375,-2.360520186072417
brine,0.2475,0.00070625,-2.608441413613425
brine,0.2475,0.000775,-2.85510594769413
brine,0.2475,0.00084375,-3.1005233192811046
brine,0.2475,0.0009124999999999999,-3.344702963204709
brine,0.2475,0.00098125,-3.5876542193682948
brine,0.2475,0.00105,-3.8293863339389698
brine,0.2475,0.00111875,-4.0699084605206215
brine,0.2475,0.0011875,-4.309229661309391
brine,0.2475,0.00125625,-4.547358908231706
brine,0.2475,0.0013249999999999998,-4.784305084065596
brine,0.2475,0.00139375,-5.0200769835450965
brine,0.2475,0.0014624999999999998,-5.254683314448536
brine,0.2475,0.0015312499999999998,-5.488132698670428
brine,0.2475,0.0015999999999999999,-5.720433673277809
brine,0.2475,0.0016687499999999999,-5.951594691550857
brine,0.2475,0.0017375,-6.181624124008255
brine,0.2475,0.00180625,-6.410530259417635
brine,0.2475,0.001875,-6.638321305791087
brine,0.2475,0.0019437499999999997,-6.865005391366377
brine,0.2475,0.0020124999999999995,-7.09059056557355
brine,0.2475,0.0020812499999999998,-7.315084799988017
brine,0.2475,0.00215,-7.538495989269296
brine,0.2475,0.00221875,-7.7608319520865585
brine,0.2475,0.0022874999999999996,-7.982100432030793
brine,0.2475,0.00235625,-8.202309098513721
brine,0.2475,0.0024249999999999996,-8.421465547654009
brine,0.2475,0.00249375,-8.639577303150629
brine,0.2475,0.0025624999999999997,-8.856651817143899
brine,0.2475,0.00263125,-9.072696471064202
brine,0.2475,0.0026999999999999997,-9.287718576468707
brine,0.2475,0.0027687499999999995,-9.501725375866155
brine,0.2475,0.0028374999999999997,-9.71472404352999
brine,0.2475,0.0029062499999999995,-9.926721686300219
brine,0.2475,0.0029749999999999998,-10.13772534437367
brine,0.2475,0.0030437499999999996,-10.347741992083469
brine,0.2475,0.0031125,-10.55677853866733
brine,0.2475,0.0031812499999999996,-10.764841829025407
brine,0.2475,0.00325,-10.971938644467329
brine,0.2475,0.0033187499999999997,-11.178075703448958
brine,0.2475,0.0033874999999999995,-11.383259662298977
brine,0.2475,0.0034562499999999997,-11.587497115935275
brine,0.2475,0.0035249999999999995,-11.790794598571592
brine,0.2475,0.0035937499999999997,-11.9931585844144
brine,0.2475,0.0036624999999999995,-12.19459548835009
brine,0.2475,0.0037312499999999998,-12.395111666622897
brine,0.2475,0.0037999999999999996,-12.594713417503385
brine,0.2475,0.0038687499999999994,-12.793406981948017
brine,0.2475,0.0039375,-12.991198544249496
brine,0.2475,0.004006249999999999,-13.188094232678543
brine,0.2475,0.004075,-13.38410012011661
brine,0.2475,0.00414375,-13.57922222468053
brine,0.2475,0.004212499999999999,-13.7734665103382
brine,0.2475,0.0042812499999999995,-13.966838887516376
brine,0.2475,0.00435,-14.159345213700096
brine,0.2475,0.004418749999999999,-14.350991294024157
brine,0.2475,0.0044875,-14.54178288185666
brine,0.2475,0.0045562499999999995,-14.731725679374705
brine,0.2475,0.004624999999999999,-14.920825338132527
brine,0.2475,0.00469375,-15.109087459621996
brine,0.2475,0.004762499999999999,-15.29651759582569
brine,0.2475,0.004831249999999999,-15.483121249762837
brine,0.2475,0.0049,-15.668903876027604
brine,0.2475,0.004968749999999999,-15.853870881320887
brine,0.2475,0.005037499999999999,-16.03802762497457
brine,0.2475,0.00510625,-16.221379419469354
brine,0.2475,0.005174999999999999,-16.403931530945428
brine,0.2475,0.00524375,-16.585689179706772
brine,0.2475,0.0053124999999999995,-16.766657540718715
brine,0.2475,0.005381249999999999,-16.94684174409913
brine,0.2475,0.00545,-17.126246875603137
brine,0.2475,0.005518749999999999,-17.30487797710163
brine,0.2475,0.005587499999999999,-17.482740047053625
brine,0.2475,0.00565625,-17.659838040972442
brine,0.2475,0.005724999999999999,-17.836176871886014
brine,0.2475,0.0057937499999999986,-18.01176141079114
brine,0.2475,0.0058625,-18.18659648710203
brine,0.2475,0.005931249999999999,-18.360686889093085
brine,0.2475,0.006,-18.53403736433604
brine,0.25,0.0005,-1.8577444903901492
brine,0.25,0.00056875,-2.1077965639257337
brine,0.25,0.0006375,-2.356576810081123
brine,0.25,0.00070625,-2.60409490749053
brine,0.25,0.000775,-2.8503604368304627
brine,0.25,0.00084375,-3.0953828820559677
brine,0.25,0.0009124999999999999,-3.339171631618023
brine,0.25,0.00098125,-3.5817359796627772
brine,0.25,0.00105,-3.823085127212608
brine,0.25,0.00111875,-4.0632281833295485
brine,0.25,0.0011875,-4.30217416626135
brine,0.25,0.00125625,-4.5399320045703
brine,0.25,0.0013249999999999998,-4.7765105382455
brine,0.25,0.00139375,-5.01191851979828
brine,0.25,0.0014624999999999998,-5.246164615341864
brine,0.25,0.0015312499999999998,-5.479257405654543
brine,0.25,0.0015999999999999999,-5.71120538722758
brine,0.25,0.0016687499999999999,-5.942016973297628
brine,0.25,0.0017375,-6.171700494863882
brine,0.25,0.00180625,-6.4002642016905416
brine,0.25,0.001875,-6.62771626329447
brine,0.25,0.0019437499999999997,-6.854064769918584
brine,0.25,0.0020124999999999995,-7.0793177334911
brine,0.25,0.0020812499999999998,-7.303483088570848
brine,0.25,0.00215,-7.526568693278954
brine,0.25,0.00221875,-7.748582330217065
brine,0.25,0.0022874999999999996,-7.969531707372424
brine,0.25,0.00235625,-8.189424459009876
brine,0.25,0.0024249999999999996,-8.408268146551203
brine,0.25,0.00249375,-8.626070259441853
brine,0.25,0.0025624999999999997,-8.842838216005234
brine,0.25,0.00263125,-9.058579364285123
brine,0.25,0.0026999999999999997,-9.273300982875824
brine,0.25,0.0027687499999999995,-9.48701028174079
brine,0.25,0.0028374999999999997,-9.69971440301962
brine,0.25,0.0029062499999999995,-9.911420421823724
brine,0.25,0.0029749999999999998,-10.122135347020778
brine,0.25,0.0030437499999999996,-10.331866122008206
brine,0.25,0.0031125,-10.540619625475912
brine,0.25,0.0031812499999999996,-10.748402672158194
brine,0.25,0.00325,-10.955222013575435
brine,0.25,0.0033187499999999997,-11.161084338765276
brine,0.25,0.0033874999999999995,-11.36599627500388
brine,0.25,0.0034562499999999997,-11.569964388516981
brine,0.25,0.0035249999999999995,-11.772995185181363
brine,0.25,0.0035937499999999997,-11.975095111216588
brine,0.25,0.0036624999999999995,-12.176270553867147
brine,0.25,0.0037312499999999998,-12.376527842075465
brine,0.25,0.0037999999999999996,-12.57587324714549
brine,0.25,0.0038687499999999994,-12.774312983397518
brine,0.25,0.0039375,-12.971853208813778
brine,0.25,0.004006249999999999,-13.168500025675506
brine,0.25,0.004075,-13.364259481191352
brine,0.25,0.00414375,-13.559137568117162
brine,0.25,0.004212499999999999,-13.75314022536761
brine,0.25,0.0042812499999999995,-13.946273338619477
brine,0.25,0.00435,-14.138542740906779
brine,0.25,0.004418749999999999,-14.329954213208174
brine,0.25,0.0044875,-14.520513485026216
brine,0.25,0.0045562499999999995,-14.710226234959103
brine,0.25,0.004624999999999999,-14.899098091264781
brine,0.25,0.00469375,-15.087134632417486
brine,0.25,0.004762499999999999,-15.274341387656953
brine,0.25,0.004831249999999999,-15.460723837530466
brine,0.25,0.0049,-15.646287414427643
brine,0.25,0.004968749999999999,-15.831037503108156
brine,0.25,0.005037499999999999,-16.014979441222792
brine,0.25,0.00510625,-16.198118519827283
brine,0.25,0.005174999999999999,-16.380459983889793
brine,0.25,0.00524375,-16.56200903279147
brine,0.25,0.0053124999999999995,-16.742770820820873
brine,0.25,0.005381249999999999,-16.922750457661568
brine,0.25,0.00545,-17.101953008873668
brine,0.25,0.005518749999999999,-17.280383496369137
brine,0.25,0.005587499999999999,-17.458046898880735
brine,0.25,0.00565625,-17.634948152425338
brine,0.25,0.005724999999999999,-17.81109215076085
brine,0.25,0.0057937499999999986,-17.98648374583761
brine,0.25,0.0058625,-18.161127748243835
brine,0.25,0.005931249999999999,-18.335028927645478
brine,0.25,0.006,-18.508192013220416
brine,0.2525,0.0005,-1.8546303766350716
brine,0.2525,0.00056875,-2.104272269748997
brine,0.2525,0.0006375,-2.3526465359510085
brine,0.2525,0.00070625,-2.599762805888124
brine,0.2525,0.000775,-2.8456306128968203
brine,0.2525,0.00084375,-3.0902593942290526
brine,0.2525,0.0009124999999999999,-3.3336584922596257
brine,0.2525,0.00098125,-3.5758371556756794
brine,0.2525,0.00105,-3.816804540648051
brine,0.2525,0.00111875,-4.05656971198517
brine,0.2525,0.0011875,-4.29514164426989
brine,0.2525,0.00125625,-4.532529222979142
brine,0.2525,0.0013249999999999998,-4.768741245587182
brine,0.2525,0.00139375,-5.003786422652303
brine,0.2525,0.0014624999999999998,-5.237673378887614
brine,0.2525,0.0015312499999999998,-5.470410654216003
brine,0.2525,0.0015999999999999999,-5.702006704809399
brine,0.2525,0.0016687499999999999,-5.932469904113188
brine,0.2525,0.0017375,-6.161808543855189
brine,0.2525,0.00180625,-6.390030835040176
brine,0.2525,0.001875,-6.617144908929837
brine,0.2525,0.0019437499999999997,-6.8431588180083995
brine,0.2525,0.0020124999999999995,-7.068080536934502
brine,0.2525,0.0020812499999999998,-7.291917963478924
brine,0.2525,0.00215,-7.514678919449202
brine,0.2525,0.00221875,-7.736371151600637
brine,0.2525,0.0022874999999999996,-7.9570023325343175
brine,0.2525,0.00235625,-8.176580061582298
brine,0.2525,0.0024249999999999996,-8.395111865680162
brine,0.2525,0.00249375,-8.612605200227048
brine,0.2525,0.0025624999999999997,-8.82906744993342
brine,0.2525,0.00263125,-9.044505929657086
brine,0.2525,0.0026999999999999997,-9.258927885226942
brine,0.2525,0.0027687499999999995,-9.472340494255516
brine,0.2525,0.0028374999999999997,-9.684750866939748
brine,0.2525,0.0029062499999999995,-9.896166046850675
brine,0.2525,0.0029749999999999998,-10.10659301171205
brine,0.2525,0.0030437499999999996,-10.316038674167883
brine,0.2525,0.0031125,-10.52450988253957
brine,0.2525,0.0031812499999999996,-10.732013421572171
brine,0.2525,0.00325,-10.938556013170603
brine,0.2525,0.0033187499999999997,-11.144144317125372
brine,0.2525,0.0033874999999999995,-11.34878493182848
brine,0.2525,0.0034562499999999997,-11.552484394979283
brine,0.2525,0.0035249999999999995,-11.755249184280704
brine,0.2525,0.0035937499999999997,-11.957085718126002
brine,0.2525,0.0036624999999999995,-12.158000356275906
brine,0.2525,0.0037312499999999998,-12.357999400526674
brine,0.2525,0.0037999999999999996,-12.557089095368902
brine,0.2525,0.0038687499999999994,-12.755275628637527
brine,0.2525,0.0039375,-12.952565132152799
brine,0.2525,0.004006249999999999,-13.148963682352822
brine,0.2525,0.004075,-13.344477300917255
brine,0.2525,0.00414375,-13.539111955382905
brine,0.2525,0.004212499999999999,-13.732873559750733
brine,0.2525,0.0042812499999999995,-13.925767975084959
brine,0.2525,0.00435,-14.117801010103996
brine,0.2525,0.004418749999999999,-14.30897842176358
brine,0.2525,0.0044875,-14.499305915831979
brine,0.2525,0.0045562499999999995,-14.688789147457813
brine,0.2525,0.004624999999999999,-14.877433721729945
brine,0.2525,0.00469375,-15.065245194230316
brine,0.2525,0.004762499999999999,-15.252229071579308
brine,0.2525,0.004831249999999999,-15.438390811973893
brine,0.2525,0.0049,-15.62373582571882
brine,0.2525,0.004968749999999999,-15.808269475750567
brine,0.2525,0.005037499999999999,-15.991997078154919
brine,0.2525,0.00510625,-16.174923902677087
brine,0.2525,0.005174999999999999,-16.357055173225874
brine,0.2525,0.00524375,-16.53839606837071
brine,0.2525,0.0053124999999999995,-16.718951721832656
brine,0.2525,0.005381249999999999,-16.89872722296877
brine,0.2525,0.00545,-17.077727617250304
brine,0.2525,0.005518749999999999,-17.255957906734743
brine,0.2525,0.005587499999999999,-17.43342305053171
brine,0.2525,0.00565625,-17.610127965262972
brine,0.2525,0.005724999999999999,-17.786077525516415
brine,0.2525,0.0057937499999999986,-17.96127656429445
brine,0.2525,0.0058625,-18.135729873456256
brine,0.2525,0.005931249999999999,-18.309442204154962
brine,0.2525,0.006,-18.482418267268816
brine,0.255,0.0005,-1.8515266449460344
brine,0.255,0.00056875,-2.1007596951343888
brine,0.255,0.0006375,-2.3487292981341654
brine,0.255,0.00070625,-2.595445036921615
brine,0.255,0.000775,-2.8409163978043495
brine,0.255,0.00084375,-3.085152771637104
brine,0.255,0.0009124999999999999,-3.3281634550193675
brine,0.255,0.00098125,-3.5699576514749642
brine,0.255,0.00105,-3.810544472613962
brine,0.255,0.00111875,-4.049932939277196
brine,0.255,0.0011875,-4.288131982663758
brine,0.255,0.00125625,-4.525150445441811
brine,0.255,0.0013249999999999998,-4.760997082842636
brine,0.255,0.00139375,-4.995680563738942
brine,0.255,0.0014624999999999998,-5.229209471706781
brine,0.255,0.0015312499999999998,-5.4615923060722515
brine,0.255,0.0015999999999999999,-5.692837482942473
brine,0.255,0.0016687499999999999,-5.922953336221756
brine,0.255,0.0017375,-6.151948118612683
brine,0.255,0.00180625,-6.3798300026028
brine,0.255,0.001875,-6.606607081436752
brine,0.255,0.0019437499999999997,-6.832287370074401
brine,0.255,0.0020124999999999995,-7.056878806135231
brine,0.255,0.0020812499999999998,-7.280389250828845
brine,0.255,0.00215,-7.502826489872229
brine,0.255,0.00221875,-7.724198234393751
brine,0.255,0.0022874999999999996,-7.94451212182435
brine,0.255,0.00235625,-8.163775716775765
brine,0.255,0.0024249999999999996,-8.381996511906337
brine,0.255,0.00249375,-8.599181928774652
brine,0.255,0.0025624999999999997,-8.81533931868065
brine,0.255,0.00263125,-9.030475963495283
brine,0.255,0.0026999999999999997,-9.244599076478135
brine,0.255,0.0027687499999999995,-9.457715803083602
brine,0.255,0.0028374999999999997,-9.669833221755793
brine,0.255,0.0029062499999999995,-9.880958344712182
brine,0.255,0.0029749999999999998,-10.091098118716348
brine,0.255,0.0030437499999999996,-10.300259425839936
brine,0.255,0.0031125,-10.508449084213872
brine,0.255,0.0031812499999999996,-10.7156738487693
brine,0.255,0.00325,-10.921940411968166
brine,0.255,0.0033187499999999997,-11.12725540452366
brine,0.255,0.0033874999999999995,-11.331625396110777
brine,0.255,0.0034562499999999997,-11.535056896066997
brine,0.255,0.0035249999999999995,-11.737556354083445
brine,0.255,0.0035937499999999997,-11.939130160886519
brine,0.255,0.0036624999999999995,-12.139784648910105
brine,0.255,0.0037312499999999998,-12.339526092958923
brine,0.255,0.0037999999999999996,-12.538360710862277
brine,0.255,0.0038687499999999994,-12.736294664119598
brine,0.255,0.0039375,-12.933334058536687
brine,0.255,0.004006249999999999,-13.12948494485361
brine,0.255,0.004075,-13.324753319364135
brine,0.255,0.00414375,-13.519145124526657
brine,0.255,0.004212499999999999,-13.712666249567159
brine,0.255,0.0042812499999999995,-13.905322531073818
brine,0.255,0.00435,-14.097119753583799
brine,0.255,0.004418749999999999,-14.288063650162302
brine,0.255,0.0044875,-14.478159902973706
brine,0.255,0.0045562499999999995,-14.667414143845285
brine,0.255,0.004624999999999999,-14.855831954823344
brine,0.255,0.00469375,-15.043418868722048
brine,0.255,0.004762499999999999,-15.230180369664993
brine,0.255,0.004831249999999999,-15.416121893619628
brine,0.255,0.0049,-15.60124882892475
brine,0.255,0.004968749999999999,-15.785566516810915
brine,0.255,0.005037499999999999,-15.969080251914153
brine,0.255,0.00510625,-16.151795282782942
brine,0.255,0.005174999999999999,-16.333716812378647
brine,0.255,0.00524375,-16.514849998569254
brine,0.255,0.0053124999999999995,-16.695199954616996
brine,0.255,0.005381249999999999,-16.874771749659434
brine,0.255,0.00545,-17.05357040918438
brine,0.255,0.005518749999999999,-17.23160091549873
brine,0.255,0.005587499999999999,-17.408868208191244
brine,0.255,0.00565625,-17.585377184589454
brine,0.255,0.005724999999999999,-17.761132700210563
brine,0.255,0.0057937499999999986,-17.936139569206773
brine,0.255,0.0058625,-18.110402564804843
brine,0.255,0.005931249999999999,-18.283926419739913
brine,0.255,0.006,-18.45671582668422
brine,0.2575,0.0005,-1.8484332432046733
brine,0.2575,0.00056875,-2.0972587813971155
brine,0.2575,0.0006375,-2.34482503151582
brine,0.2575,0.00070625,-2.591141529180194
brine,0.2575,0.000775,-2.8362177139775318
brine,0.2575,0.00084375,-3.0800629306687735
brine,0.2575,0.0009124999999999999,-3.322686430376435
brine,0.2575,0.00098125,-3.564097371754365
brine,0.2575,0.00105,-3.804304822140301
brine,0.2575,0.00111875,-4.043317758691138
brine,0.2575,0.0011875,-4.281145069501149
brine,0.2575,0.00125625,-4.517795554703972
brine,0.2575,0.0013249999999999998,-4.753277927557754
brine,0.2575,0.00139375,-4.9876008155148535
brine,0.2575,0.0014624999999999998,-5.2207727612752475
brine,0.2575,0.0015312499999999998,-5.452802223824899
brine,0.2575,0.0015999999999999999,-5.683697579458515
brine,0.2575,0.0016687499999999999,-5.913467122787592
brine,0.2575,0.0017375,-6.142119067733826
brine,0.2575,0.00180625,-6.369661548507649
brine,0.2575,0.001875,-6.5961026205730295
brine,0.2575,0.0019437499999999997,-6.821450261597983
brine,0.2575,0.0020124999999999995,-7.045712372391547
brine,0.2575,0.0020812499999999998,-7.2688967778271225
brine,0.2575,0.00215,-7.491011227752527
brine,0.2575,0.00221875,-7.712063397887065
brine,0.2575,0.0022874999999999996,-7.932060890705725
brine,0.2575,0.00235625,-8.151011236310804
brine,0.2575,0.0024249999999999996,-8.368921893290933
brine,0.2575,0.00249375,-8.585800249568242
brine,0.2575,0.0025624999999999997,-8.80165362323302
brine,0.2575,0.00263125,-9.016489263367069
brine,0.2575,0.0026999999999999997,-9.230314350855132
brine,0.2575,0.0027687499999999995,-9.443135999184975
brine,0.2575,0.0028374999999999997,-9.654961255236254
brine,0.2575,0.0029062499999999995,-9.86579710005828
brine,0.2575,0.0029749999999999998,-10.075650449637049
brine,0.2575,0.0030437499999999996,-10.284528155651305
brine,0.2575,0.0031125,-10.49243700621838
brine,0.2575,0.0031812499999999996,-10.699383726629462
brine,0.2575,0.00325,-10.905374980074814
brine,0.2575,0.0033187499999999997,-11.110417368358904
brine,0.2575,0.0033874999999999995,-11.314517432605658
brine,0.2575,0.0034562499999999997,-11.517681653954096
brine,0.2575,0.0035249999999999995,-11.719916454244288
brine,0.2575,0.0035937499999999997,-11.921228196694146
brine,0.2575,0.0036624999999999995,-12.121623186566605
brine,0.2575,0.0037312499999999998,-12.32110767182816
brine,0.2575,0.0037999999999999996,-12.519687843798062
brine,0.2575,0.0038687499999999994,-12.717369837788857
brine,0.2575,0.0039375,-12.914159733738362
brine,0.2575,0.004006249999999999,-13.110063556832856
brine,0.2575,0.004075,-13.305087278122128
brine,0.2575,0.00414375,-13.499236815126068
brine,0.2575,0.004212499999999999,-13.692518032433242
brine,0.2575,0.0042812499999999995,-13.884936742291348
brine,0.2575,0.00435,-14.076498705189815
brine,0.2575,0.004418749999999999,-14.267209630434783
brine,0.2575,0.0044875,-14.457075176716163
brine,0.2575,0.0045562499999999995,-14.64610095266745
brine,0.2575,0.004624999999999999,-14.834292517417893
brine,0.2575,0.00469375,-15.02165538113753
brine,0.2575,0.004762499999999999,-15.20819500557502
brine,0.2575,0.004831249999999999,-15.393916804588203
brine,0.2575,0.0049,-15.57882614466815
brine,0.2575,0.004968749999999999,-15.762928345455723
brine,0.2575,0.005037499999999999,-15.94622868025195
brine,0.2575,0.00510625,-16.128732376521462
brine,0.2575,0.005174999999999999,-16.31044461638939
brine,0.2575,0.00524375,-16.49137053713189
brine,0.2575,0.0053124999999999995,-16.671515231660283
brine,0.2575,0.005381249999999999,-16.850883748998907
brine,0.2575,0.00545,-17.029481094756918
brine,0.2575,0.005518749999999999,-17.207312231593825
brine,0.2575,0.005587499999999999,-17.384382079679177
brine,0.2575,0.00565625,-17.560695517146417
brine,0.2575,0.005724999999999999,-17.736257380540764
brine,0.2575,0.0057937499999999986,-17.91107246526148
brine,0.2575,0.0058625,-18.08514552599856
brine,0.2575,0.005931249999999999,-18.258481277163682
brine,0.2575,0.006,-18.43108439331602
brine,0.26,0.0005,-1.8453501196383055
brine,0.26,0.00056875,-2.093769470240562
brine,0.26,0.0006375,-2.3409336714108258
brine,0.26,0.00070625,-2.586852211722979
brine,0.26,0.000775,-2.831534484350033
brine,0.26,0.00084375,-3.0749897882601314
brine,0.26,0.0009124999999999999,-3.3172273293946217
brine,0.26,0.00098125,-3.5582562218284344
brine,0.26,0.00105,-3.7980854889130664
brine,0.26,0.00111875,-4.036724064402782
brine,0.26,0.0011875,-4.274180793563822
brine,0.26,0.00125625,-4.510464434267321
brine,0.26,0.0013249999999999998,-4.745583658065947
brine,0.26,0.00139375,-4.979547051254902
brine,0.26,0.0014624999999999998,-5.212363115916971
brine,0.26,0.0015312499999999998,-5.444040270952567
brine,0.26,0.0015999999999999999,-5.674586853094429
brine,0.26,0.0016687499999999999,-5.90401111790766
brine,0.26,0.0017375,-6.132321240775259
brine,0.26,0.00180625,-6.3595253178690125
brine,0.26,0.001875,-6.585631367106692
brine,0.26,0.0019437499999999997,-6.810647329095173
brine,0.26,0.0020124999999999995,-7.034581068059969
brine,0.26,0.0020812499999999998,-7.257440372761575
brine,0.26,0.00215,-7.4792329573983
brine,0.26,0.00221875,-7.699966462496537
brine,0.26,0.0022874999999999996,-7.919648455788023
brine,0.26,0.00235625,-8.138286433074805
brine,0.26,0.0024249999999999996,-8.355887819081774
brine,0.26,0.00249375,-8.572459968297142
brine,0.26,0.0025624999999999997,-8.788010165800957
brine,0.26,0.00263125,-9.002545628082075
brine,0.26,0.0026999999999999997,-9.216073503843484
brine,0.26,0.0027687499999999995,-9.428600874796308
brine,0.26,0.0028374999999999997,-9.640134756442775
brine,0.26,0.0029062499999999995,-9.850682098848134
brine,0.26,0.0029749999999999998,-10.060249787401858
brine,0.26,0.0030437499999999996,-10.26884464356815
brine,0.26,0.0031125,-10.476473425626194
brine,0.26,0.0031812499999999996,-10.683142829400001
brine,0.26,0.00325,-10.88885948897815
brine,0.26,0.0033187499999999997,-11.093629977423747
brine,0.26,0.0033874999999999995,-11.29746080747447
brine,0.26,0.0034562499999999997,-11.500358432232993
brine,0.26,0.0035249999999999995,-11.70232924584811
brine,0.26,0.0035937499999999997,-11.90337958418628
brine,0.26,0.0036624999999999995,-12.103515725494388
brine,0.26,0.0037312499999999998,-12.30274389105301
brine,0.26,0.0037999999999999996,-12.50107024582131
brine,0.26,0.0038687499999999994,-12.6985008990727
brine,0.26,0.0039375,-12.89504190502241
brine,0.26,0.004006249999999999,-13.090699263446117
brine,0.26,0.004075,-13.285478920290632
